Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2214,Cedi Osman,"April 8, 1995",225,164,25.17,3.7,8.78,0.42,1.6,4.38,0.37,2.1,4.35,0.48,0.51,1.1,1.52,0.72,0.57,2.85,3.42,2.15,0.75,0.1,1.15,2.17,10.07
