PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Tim Hardaway,31.0,81.0,3031.0,0.431,0.47200000000000003,0.35100000000000003,0.49,0.7809999999999999,0.53,0.254,0.341,96.0,100.0,101.0,103.0,106.0,101.0,77.0,214.0,31.9,19.3
Alonzo Mourning,27.0,58.0,1939.0,0.55,0.55,,0.551,0.664,0.595,0.635,0.0,122.0,117.0,,115.0,90.0,114.0,193.0,,106.1,134.2
Voshon Lenard,24.0,81.0,2621.0,0.425,0.441,0.405,0.515,0.7879999999999999,0.547,0.21,0.44299999999999995,94.0,94.0,117.0,108.0,107.0,104.0,64.0,278.0,62.5,43.3
Jamal Mashburn,25.0,48.0,1729.0,0.435,0.47,0.303,0.467,0.7959999999999999,0.5329999999999999,0.4,0.21100000000000002,97.0,100.0,88.0,98.0,108.0,102.0,121.0,133.0,-12.7,12.4
P.J. Brown,28.0,74.0,2362.0,0.47100000000000003,0.47100000000000003,,0.47100000000000003,0.7659999999999999,0.522,0.33399999999999996,0.0,105.0,100.0,,99.0,104.0,100.0,101.0,,-8.1,-1.6
Isaac Austin,28.0,52.0,1371.0,0.474,0.47600000000000003,0.0,0.474,0.68,0.521,0.429,0.006,105.0,101.0,,99.0,92.0,100.0,130.0,4.0,-4.6,-3.1
Dan Majerle,32.0,72.0,1928.0,0.419,0.507,0.376,0.546,0.784,0.562,0.11599999999999999,0.672,93.0,108.0,109.0,114.0,106.0,107.0,35.0,421.0,59.3,35.8
Eric Murdock,29.0,82.0,1395.0,0.42200000000000004,0.45399999999999996,0.308,0.456,0.8009999999999999,0.52,0.37200000000000005,0.217,94.0,97.0,89.0,95.0,109.0,99.0,113.0,136.0,-18.6,-3.6
Mark Strickland,27.0,51.0,847.0,0.539,0.541,0.0,0.539,0.72,0.5720000000000001,0.305,0.004,120.0,115.0,,113.0,98.0,109.0,92.0,2.0,32.8,29.5
Terry Mills,30.0,50.0,782.0,0.39299999999999996,0.44799999999999995,0.309,0.45399999999999996,0.758,0.48100000000000004,0.16,0.39299999999999996,87.0,95.0,89.0,95.0,103.0,92.0,49.0,247.0,-10.0,-18.9
Keith Askins,30.0,46.0,681.0,0.32,0.375,0.284,0.406,0.632,0.426,0.156,0.607,71.0,80.0,82.0,85.0,86.0,81.0,47.0,380.0,-17.6,-25.5
Duane Causwell,29.0,37.0,363.0,0.41600000000000004,0.41600000000000004,,0.41600000000000004,0.5770000000000001,0.44299999999999995,0.292,0.0,92.0,88.0,,87.0,78.0,85.0,89.0,,-11.1,-16.2
Marty Conlon,30.0,18.0,209.0,0.452,0.452,,0.452,0.727,0.541,0.71,0.0,100.0,96.0,,94.0,99.0,103.0,215.0,,-3.3,2.8
Brent Barry,26.0,17.0,259.0,0.371,0.39299999999999996,0.353,0.46799999999999997,1.0,0.52,0.19399999999999998,0.5479999999999999,82.0,84.0,102.0,98.0,136.0,99.0,59.0,344.0,-1.3,-0.5
Rex Walters,27.0,19.0,108.0,0.542,0.625,0.375,0.604,0.818,0.659,0.45799999999999996,0.33299999999999996,120.0,133.0,108.0,126.0,111.0,126.0,139.0,209.0,6.1,7.8
Todd Day,28.0,5.0,69.0,0.355,0.474,0.16699999999999998,0.387,0.667,0.429,0.29,0.387,79.0,101.0,48.0,81.0,90.0,82.0,88.0,243.0,-5.6,-6.6
Antonio Lang,25.0,6.0,29.0,0.6,0.6,,0.6,0.75,0.7040000000000001,1.6,0.0,133.0,128.0,,126.0,102.0,135.0,485.0,,1.2,3.1
Charles Smith,22.0,11.0,32.0,0.222,0.2,0.33299999999999996,0.25,0.5,0.265,0.111,0.16699999999999998,49.0,43.0,96.0,52.0,68.0,51.0,34.0,104.0,-8.2,-9.8
Team,,,,0.449,0.483,0.35600000000000004,0.496,0.745,0.54,0.321,0.263,100.0,103.0,103.0,104.0,101.0,103.0,97.0,165.0,206.8,207.9
League Average,,,,0.451,0.47,0.34600000000000003,0.478,0.737,0.524,0.33,0.16,,,,,,,,,,
