PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Kevin Garnett,21.0,82.0,3222.0,0.491,0.495,0.188,0.49200000000000005,0.738,0.527,0.257,0.012,109.0,105.0,54.0,103.0,100.0,101.0,78.0,8.0,36.8,11.1
Stephon Marbury,20.0,82.0,3112.0,0.415,0.44799999999999995,0.312,0.45299999999999996,0.731,0.505,0.364,0.24600000000000002,92.0,95.0,90.0,95.0,99.0,96.0,110.0,154.0,-61.7,-52.7
Sam Mitchell,34.0,81.0,2239.0,0.46399999999999997,0.47,0.349,0.473,0.8320000000000001,0.5379999999999999,0.365,0.054000000000000006,103.0,100.0,101.0,99.0,113.0,103.0,111.0,34.0,-7.9,27.7
Tom Gugliotta,28.0,41.0,1582.0,0.502,0.513,0.11800000000000001,0.504,0.821,0.561,0.35100000000000003,0.027000000000000003,112.0,109.0,34.0,105.0,111.0,107.0,107.0,17.0,32.9,55.3
Terry Porter,34.0,82.0,1786.0,0.449,0.485,0.395,0.529,0.856,0.586,0.33799999999999997,0.40399999999999997,100.0,103.0,114.0,111.0,116.0,112.0,102.0,253.0,58.3,82.9
Cherokee Parks,25.0,79.0,1703.0,0.499,0.5,0.0,0.499,0.6509999999999999,0.5329999999999999,0.376,0.002,111.0,106.0,,104.0,88.0,102.0,114.0,1.0,18.7,10.0
Chris Carr,23.0,51.0,1165.0,0.42,0.462,0.315,0.465,0.8490000000000001,0.508,0.21899999999999997,0.281,93.0,98.0,91.0,97.0,115.0,97.0,66.0,176.0,-12.2,-14.9
Stanley Roberts,27.0,74.0,1328.0,0.495,0.495,,0.495,0.48100000000000004,0.503,0.40399999999999997,0.0,110.0,105.0,,104.0,65.0,96.0,123.0,,12.9,-19.1
Anthony Peeler,28.0,30.0,991.0,0.445,0.442,0.45299999999999996,0.514,0.78,0.5329999999999999,0.11800000000000001,0.305,99.0,94.0,131.0,108.0,106.0,102.0,36.0,191.0,25.3,6.7
Tom Hammonds,30.0,57.0,1140.0,0.516,0.518,0.0,0.516,0.6970000000000001,0.569,0.537,0.004,115.0,110.0,,108.0,95.0,109.0,163.0,3.0,18.8,27.6
Doug West,30.0,38.0,688.0,0.374,0.379,0.0,0.374,0.725,0.41600000000000004,0.23399999999999999,0.012,83.0,81.0,,78.0,98.0,79.0,71.0,7.0,-35.5,-40.5
Reggie Jordan,30.0,57.0,487.0,0.478,0.48200000000000004,0.0,0.478,0.569,0.515,0.637,0.009000000000000001,106.0,103.0,,100.0,77.0,98.0,193.0,6.0,-0.0,-2.5
Micheal Williams,31.0,25.0,161.0,0.33299999999999996,0.364,0.0,0.33299999999999996,0.97,0.512,0.688,0.083,74.0,77.0,,70.0,132.0,98.0,209.0,52.0,-13.9,-1.5
DeJuan Wheat,24.0,34.0,150.0,0.4,0.364,0.47100000000000003,0.48,0.6,0.503,0.3,0.34,89.0,77.0,136.0,100.0,81.0,96.0,91.0,213.0,0.2,-2.3
Bill Curley,25.0,11.0,146.0,0.485,0.5,0.0,0.485,0.667,0.495,0.091,0.03,108.0,106.0,,101.0,90.0,95.0,28.0,19.0,0.4,-1.9
Clifford Rozier,25.0,6.0,30.0,0.5,0.5,,0.5,0.0,0.466,0.16699999999999998,0.0,111.0,106.0,,105.0,,89.0,51.0,,0.3,-0.7
Team,,,,0.462,0.479,0.332,0.48200000000000004,0.742,0.529,0.341,0.11800000000000001,103.0,102.0,96.0,101.0,101.0,101.0,103.0,74.0,48.2,78.5
League Average,,,,0.451,0.47,0.34600000000000003,0.478,0.737,0.524,0.33,0.16,,,,,,,,,,
