PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Mitch Richmond,32.0,70.0,2569.0,0.445,0.466,0.389,0.498,0.8640000000000001,0.569,0.386,0.27399999999999997,99.0,99.0,113.0,104.0,117.0,109.0,117.0,172.0,49.6,128.5
Corliss Williamson,24.0,79.0,2819.0,0.495,0.499,0.0,0.495,0.63,0.527,0.391,0.008,110.0,106.0,,103.0,85.0,101.0,118.0,5.0,37.8,9.4
Billy Owens,28.0,78.0,2348.0,0.46399999999999997,0.474,0.371,0.48200000000000004,0.589,0.502,0.271,0.096,103.0,101.0,107.0,101.0,80.0,96.0,82.0,60.0,6.0,-35.1
Anthony Johnson,23.0,77.0,2266.0,0.371,0.38299999999999995,0.32799999999999996,0.406,0.727,0.43700000000000006,0.18100000000000002,0.21,82.0,81.0,95.0,85.0,99.0,83.0,55.0,132.0,-88.3,-114.4
Olden Polynice,33.0,70.0,1458.0,0.45899999999999996,0.46,0.0,0.45899999999999996,0.452,0.46399999999999997,0.212,0.002,102.0,98.0,,96.0,61.0,89.0,64.0,1.0,-20.2,-70.5
Lawrence Funderburke,27.0,52.0,1094.0,0.49,0.496,0.14300000000000002,0.491,0.679,0.534,0.415,0.018000000000000002,109.0,105.0,41.0,103.0,92.0,102.0,126.0,11.0,10.1,10.0
Terry Dehere,26.0,77.0,1410.0,0.39899999999999997,0.40700000000000003,0.379,0.455,0.7979999999999999,0.494,0.22,0.293,89.0,87.0,110.0,95.0,108.0,94.0,67.0,184.0,-21.2,-28.9
Tariq Abdul-Wahad,23.0,59.0,959.0,0.40299999999999997,0.414,0.21,0.409,0.672,0.456,0.35,0.053,90.0,88.0,61.0,86.0,91.0,87.0,106.0,33.0,-49.3,-55.4
Michael Stewart,22.0,81.0,1761.0,0.48,0.48,,0.48,0.45799999999999996,0.486,0.44,0.0,107.0,102.0,,100.0,62.0,93.0,133.0,,1.2,-28.7
Mahmoud Abdul-Rauf,28.0,31.0,530.0,0.377,0.405,0.161,0.386,1.0,0.405,0.059000000000000004,0.114,84.0,86.0,47.0,81.0,136.0,77.0,18.0,71.0,-50.0,-66.2
Otis Thorpe,35.0,27.0,623.0,0.45899999999999996,0.461,0.0,0.45899999999999996,0.657,0.498,0.361,0.005,102.0,98.0,,96.0,89.0,95.0,109.0,3.0,-7.5,-11.4
Mark Hendrickson,23.0,48.0,737.0,0.389,0.40299999999999997,0.0,0.389,0.825,0.46799999999999997,0.38299999999999995,0.034,86.0,86.0,,81.0,112.0,89.0,116.0,21.0,-26.5,-19.3
Bobby Hurley,26.0,34.0,417.0,0.409,0.43,0.267,0.426,0.8109999999999999,0.48700000000000004,0.322,0.13,91.0,91.0,77.0,89.0,110.0,93.0,98.0,82.0,-12.0,-9.5
Chris Robinson,23.0,19.0,271.0,0.37799999999999995,0.36200000000000004,0.405,0.455,0.5,0.461,0.126,0.37799999999999995,84.0,77.0,117.0,95.0,68.0,88.0,38.0,237.0,-5.1,-14.7
Michael Smith,25.0,18.0,347.0,0.426,0.426,,0.426,0.5670000000000001,0.465,0.49200000000000005,0.0,95.0,91.0,,89.0,77.0,89.0,149.0,,-6.3,-8.7
Derek Grimm,23.0,9.0,34.0,0.28600000000000003,0.0,0.33299999999999996,0.429,1.0,0.47,0.14300000000000002,0.857,63.0,,96.0,90.0,136.0,90.0,43.0,537.0,-1.4,-1.6
Kevin Salvadori,27.0,16.0,87.0,0.077,0.077,,0.077,0.5,0.16,0.462,0.0,17.0,16.0,,16.0,68.0,31.0,140.0,,-10.4,-11.4
Team,,,,0.444,0.457,0.35,0.465,0.6890000000000001,0.503,0.314,0.121,99.0,97.0,101.0,97.0,93.0,96.0,95.0,76.0,-162.7,-283.7
League Average,,,,0.451,0.47,0.34600000000000003,0.478,0.737,0.524,0.33,0.16,,,,,,,,,,
