PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Shareef Abdur-Rahim,21.0,82.0,2950.0,0.485,0.488,0.41200000000000003,0.493,0.784,0.561,0.475,0.038,108.0,104.0,119.0,103.0,106.0,107.0,144.0,24.0,39.1,123.6
Bryant Reeves,24.0,74.0,2527.0,0.523,0.525,0.0,0.523,0.706,0.5589999999999999,0.336,0.004,116.0,112.0,,109.0,96.0,107.0,102.0,3.0,84.3,76.0
Blue Edwards,32.0,81.0,1968.0,0.439,0.46,0.33299999999999996,0.466,0.8370000000000001,0.521,0.29,0.162,98.0,98.0,96.0,98.0,114.0,100.0,88.0,101.0,-17.4,-4.1
Sam Mack,27.0,57.0,1414.0,0.397,0.386,0.409,0.496,0.805,0.519,0.138,0.48100000000000004,88.0,82.0,118.0,104.0,109.0,99.0,42.0,302.0,19.5,-4.8
George Lynch,27.0,82.0,1493.0,0.48100000000000004,0.49200000000000005,0.3,0.489,0.703,0.526,0.306,0.057999999999999996,107.0,105.0,87.0,102.0,95.0,100.0,93.0,36.0,11.7,2.9
Antonio Daniels,22.0,74.0,1956.0,0.41600000000000004,0.43799999999999994,0.21100000000000002,0.426,0.659,0.465,0.31,0.095,92.0,93.0,61.0,89.0,89.0,89.0,94.0,59.0,-56.9,-73.2
Otis Thorpe,35.0,47.0,1574.0,0.47700000000000004,0.48100000000000004,0.0,0.47700000000000004,0.6940000000000001,0.523,0.395,0.009000000000000001,106.0,102.0,,100.0,94.0,100.0,120.0,6.0,-1.1,-0.6
Pete Chilcutt,29.0,82.0,1420.0,0.434,0.445,0.415,0.51,0.6609999999999999,0.526,0.16399999999999998,0.36200000000000004,96.0,95.0,120.0,107.0,90.0,100.0,50.0,227.0,22.8,1.9
Tony Massenburg,30.0,61.0,894.0,0.479,0.479,,0.479,0.73,0.536,0.44299999999999995,0.0,106.0,102.0,,100.0,99.0,102.0,134.0,,0.6,9.3
Lee Mayberry,27.0,79.0,1835.0,0.375,0.402,0.35,0.466,0.745,0.489,0.146,0.516,83.0,86.0,101.0,97.0,101.0,93.0,44.0,323.0,-8.7,-26.0
Michael Smith,25.0,30.0,706.0,0.504,0.508,0.0,0.504,0.657,0.551,0.5489999999999999,0.006999999999999999,112.0,108.0,,105.0,89.0,105.0,166.0,5.0,6.8,9.1
Bobby Hurley,26.0,27.0,458.0,0.374,0.38799999999999996,0.14300000000000002,0.37799999999999995,0.7440000000000001,0.435,0.317,0.057,83.0,82.0,41.0,79.0,101.0,83.0,96.0,36.0,-24.6,-24.8
Anthony Peeler,28.0,8.0,202.0,0.486,0.5660000000000001,0.263,0.521,0.667,0.529,0.083,0.264,108.0,120.0,76.0,109.0,90.0,101.0,25.0,165.0,6.2,0.8
Ivano Newbill,27.0,28.0,249.0,0.35100000000000003,0.33899999999999997,1.0,0.36,0.5670000000000001,0.413,0.526,0.018000000000000002,78.0,72.0,289.0,75.0,77.0,79.0,160.0,11.0,-13.5,-15.5
Chris Robinson,23.0,16.0,143.0,0.365,0.41,0.292,0.42100000000000004,0.5,0.423,0.032,0.381,81.0,87.0,84.0,88.0,68.0,81.0,10.0,239.0,-7.2,-12.9
Larry Robinson,30.0,6.0,41.0,0.316,0.231,0.5,0.395,1.0,0.428,0.105,0.316,70.0,49.0,145.0,83.0,136.0,82.0,32.0,198.0,-3.2,-3.8
Team,,,,0.45799999999999996,0.473,0.37,0.485,0.747,0.53,0.32299999999999995,0.147,102.0,101.0,107.0,101.0,101.0,101.0,98.0,92.0,78.3,86.3
League Average,,,,0.451,0.47,0.34600000000000003,0.478,0.737,0.524,0.33,0.16,,,,,,,,,,
