Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,25,1,POR,Portland Trail Blazers,22.0,NBA,PF,5.0,0.0,2.6,0.4,1.2,0.33,0.0,0.0,,0.4,1.2,0.33,0.33,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.8
1992,25,1,POR,Portland Trail Blazers,23.0,NBA,PF,8.0,0.0,3.1,0.6,1.3,0.5,0.0,0.0,,0.6,1.3,0.5,0.5,0.3,0.5,0.5,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.5,1.5
1993,2,1,BOS,Boston Celtics,24.0,NBA,PF,4.0,4.0,17.0,2.8,6.0,0.46,0.0,0.0,,2.8,6.0,0.46,0.46,0.0,0.0,,0.5,2.8,3.3,0.3,0.0,0.3,2.3,1.8,5.5
