Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,28.0,SDC,NBA,PG,78.0,,2754.0,418.0,895.0,0.467,90.0,239.0,0.377,328.0,656.0,0.5,0.517,130.0,162.0,0.802,76.0,112.0,188.0,335.0,147.0,25.0,141.0,246.0,1056.0
1981,29.0,SDC,NBA,PG,80.0,,2312.0,310.0,591.0,0.525,44.0,115.0,0.383,266.0,476.0,0.559,0.562,146.0,185.0,0.789,58.0,93.0,151.0,440.0,118.0,23.0,111.0,212.0,810.0
1982,30.0,SDC,NBA,PG,41.0,40.0,1274.0,165.0,328.0,0.503,23.0,63.0,0.365,142.0,265.0,0.536,0.538,90.0,110.0,0.818,26.0,70.0,96.0,229.0,47.0,9.0,82.0,113.0,443.0
