Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,22,2583,ORL,Orlando Magic,22.0,NBA,SG,82.0,73.0,2336.0,7.8,18.2,0.42,1.9,5.1,0.37,5.8,13.1,0.44,2.4,3.1,0.75,1.0,2.7,3.6,2.1,1.0,0.4,2.0,3.1,19.8
1992,22,2583,ORL,Orlando Magic,23.0,NBA,SF,18.0,15.0,608.0,7.9,19.6,0.4,1.7,5.3,0.33,6.2,14.3,0.43,3.8,4.2,0.9,0.8,3.1,3.9,2.1,1.2,0.5,1.8,2.9,21.3
1993,22,2583,ORL,Orlando Magic,24.0,NBA,SF,54.0,43.0,1759.0,6.7,15.6,0.43,2.2,5.5,0.4,4.5,10.1,0.45,1.9,2.4,0.79,0.8,3.0,3.8,2.8,1.2,0.4,2.1,2.7,17.6
1994,22,2583,ORL,Orlando Magic,25.0,NBA,SF,82.0,37.0,2283.0,6.1,15.0,0.4,2.4,6.1,0.4,3.6,8.8,0.41,1.9,2.5,0.77,0.9,2.6,3.4,3.4,1.3,0.5,1.5,2.5,16.5
1995,22,2583,ORL,Orlando Magic,26.0,NBA,SF,62.0,10.0,1499.0,6.8,15.5,0.44,3.6,8.5,0.43,3.2,7.0,0.45,2.1,2.7,0.75,0.6,2.9,3.5,3.1,1.1,0.3,1.4,2.9,19.3
1996,22,2583,ORL,Orlando Magic,27.0,NBA,SF,82.0,82.0,3041.0,5.8,13.2,0.44,3.2,7.4,0.42,2.7,5.8,0.46,2.2,2.6,0.82,0.7,2.9,3.7,2.9,1.1,0.3,1.4,2.0,16.9
1997,22,2583,ORL,Orlando Magic,28.0,NBA,SF,66.0,62.0,2166.0,5.0,12.4,0.4,2.4,6.2,0.39,2.5,6.2,0.4,1.3,1.7,0.79,0.7,2.7,3.4,2.3,1.2,0.3,1.3,2.3,13.7
1998,31,2583,TOT,Total After Trade,29.0,NBA,SF,81.0,45.0,2290.0,5.2,13.0,0.4,2.0,5.4,0.36,3.2,7.6,0.42,1.7,2.0,0.81,0.7,3.1,3.9,2.4,0.8,0.6,1.6,2.4,14.0
1998,7,2583,DAL,Dallas Mavericks,29.0,NBA,SF,52.0,42.0,1797.0,5.2,13.3,0.39,1.9,5.5,0.34,3.3,7.9,0.42,1.9,2.4,0.82,0.8,3.2,3.9,2.6,0.9,0.6,1.8,2.4,14.2
1998,24,2583,PHO,Phoenix Suns,29.0,NBA,SF,29.0,3.0,493.0,5.2,11.8,0.44,2.3,5.0,0.45,2.9,6.8,0.43,0.6,0.9,0.67,0.6,3.1,3.7,1.8,0.7,0.5,0.9,2.3,13.2
1999,31,2583,TOT,Total After Trade,30.0,NBA,SF,36.0,9.0,738.0,4.2,10.4,0.41,1.8,4.7,0.38,2.4,5.7,0.43,1.1,1.5,0.74,0.4,2.4,2.8,2.0,0.7,0.1,0.9,2.4,11.4
1999,20,2583,NYK,New York Knicks,30.0,NBA,SF,15.0,0.0,206.0,3.0,9.8,0.3,1.4,5.1,0.28,1.6,4.7,0.33,0.2,0.7,0.25,0.5,3.0,3.5,1.4,0.5,0.2,0.9,3.0,7.5
1999,18,2583,MIN,Minnesota Timberwolves,30.0,NBA,SF,21.0,9.0,532.0,4.7,10.6,0.45,2.0,4.6,0.43,2.8,6.0,0.46,1.5,1.8,0.82,0.3,2.2,2.6,2.2,0.8,0.1,0.9,2.2,12.9
