Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1997,29,UTA,Utah Jazz,Karl Malone,33,20,20,816,12.7,29.2,0.44,0.1,0.1,0.5,12.6,29.1,0.44,9.8,13.6,0.72,4.1,11.4,15.5,3.9,1.8,1.0,3.7,4.0,35.3,,105,104
1997,29,UTA,Utah Jazz,Bryon Russell,26,20,20,758,6.5,14.1,0.46,2.6,7.4,0.36,3.9,6.7,0.58,2.3,3.1,0.72,1.3,5.4,6.7,2.0,1.5,0.4,1.5,4.3,17.9,,115,109
1997,29,UTA,Utah Jazz,John Stockton,34,20,20,739,8.5,16.3,0.52,1.4,3.8,0.38,7.1,12.5,0.56,5.8,6.8,0.86,1.4,4.5,5.9,14.3,2.5,0.4,4.7,3.9,24.2,,122,108
1997,29,UTA,Utah Jazz,Jeff Hornacek,33,20,20,704,7.1,16.4,0.43,1.5,4.2,0.36,5.6,12.2,0.46,7.2,8.3,0.88,1.7,5.3,7.0,5.8,1.7,0.3,2.8,4.2,22.9,,117,109
1997,29,UTA,Utah Jazz,Greg Ostertag,23,20,20,459,4.1,10.0,0.41,0.0,0.0,,4.1,10.0,0.41,3.1,4.2,0.74,6.3,10.3,16.6,0.7,1.2,5.7,2.2,9.2,11.4,,105,100
1997,29,UTA,Utah Jazz,Greg Foster,28,20,0,309,5.0,12.9,0.39,0.4,1.4,0.25,4.7,11.5,0.41,4.7,5.4,0.87,2.7,7.4,10.1,2.0,0.7,1.3,2.0,9.5,15.1,,104,108
1997,29,UTA,Utah Jazz,Shandon Anderson,23,18,0,296,5.4,12.4,0.44,0.9,2.2,0.42,4.5,10.1,0.44,3.7,5.2,0.71,3.7,5.2,9.0,2.4,2.1,0.2,2.4,5.2,15.6,,108,108
1997,29,UTA,Utah Jazz,Antoine Carr,35,20,0,280,7.9,16.4,0.48,0.0,0.0,,7.9,16.4,0.48,3.6,4.8,0.75,2.2,5.7,7.9,2.0,1.2,1.8,3.6,12.7,19.4,,97,107
1997,29,UTA,Utah Jazz,Howard Eisley,24,20,0,217,9.7,19.4,0.5,2.3,4.9,0.47,7.4,14.6,0.51,6.9,7.2,0.96,1.0,3.6,4.6,10.2,0.8,0.0,4.3,6.9,28.6,,121,112
1997,29,UTA,Utah Jazz,Chris Morris,31,20,0,175,6.3,15.8,0.4,2.5,7.9,0.32,3.8,7.9,0.48,2.9,4.8,0.6,1.6,8.6,10.1,1.6,2.5,1.0,1.9,5.7,18.1,,101,104
1997,29,UTA,Utah Jazz,Adam Keefe,26,8,0,59,1.9,5.6,0.33,0.0,0.0,,1.9,5.6,0.33,3.8,5.6,0.67,2.8,12.2,15.0,1.9,1.9,0.9,1.9,4.7,7.5,,99,103
1997,29,UTA,Utah Jazz,Stephen Howard,26,5,0,13,12.8,25.6,0.5,0.0,0.0,,12.8,25.6,0.5,12.8,17.1,0.75,0.0,4.3,4.3,0.0,4.3,0.0,0.0,8.5,38.4,,124,104
