Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1997,21.0,PHI,NBA,PG,76.0,74.0,3045.0,625.0,1504.0,0.416,155.0,455.0,0.341,470.0,1049.0,0.448,0.467,382.0,544.0,0.702,115.0,197.0,312.0,567.0,157.0,24.0,337.0,233.0,1787.0,,0.0
1998,22.0,PHI,NBA,PG,80.0,80.0,3150.0,649.0,1407.0,0.461,70.0,235.0,0.298,579.0,1172.0,0.494,0.486,390.0,535.0,0.729,86.0,210.0,296.0,494.0,176.0,25.0,244.0,200.0,1758.0,,0.0
1999,23.0,PHI,NBA,SG,48.0,48.0,1990.0,435.0,1056.0,0.412,58.0,199.0,0.291,377.0,857.0,0.44,0.439,356.0,474.0,0.751,66.0,170.0,236.0,223.0,110.0,7.0,167.0,98.0,1284.0,,0.0
2001,25.0,PHI,NBA,SG,71.0,71.0,2979.0,762.0,1813.0,0.42,98.0,306.0,0.32,664.0,1507.0,0.441,0.447,585.0,719.0,0.814,50.0,223.0,273.0,325.0,178.0,20.0,237.0,147.0,2207.0,,0.0
2002,26.0,PHI,NBA,SG,60.0,59.0,2622.0,665.0,1669.0,0.398,78.0,268.0,0.291,587.0,1401.0,0.419,0.422,475.0,585.0,0.812,44.0,225.0,269.0,331.0,168.0,13.0,237.0,102.0,1883.0,,1.0
2003,27.0,PHI,NBA,SG,82.0,82.0,3485.0,804.0,1940.0,0.414,84.0,303.0,0.277,720.0,1637.0,0.44,0.436,570.0,736.0,0.774,68.0,276.0,344.0,454.0,225.0,13.0,286.0,149.0,2262.0,,0.0
2004,28.0,PHI,NBA,SG,48.0,47.0,2040.0,435.0,1125.0,0.387,57.0,199.0,0.286,378.0,926.0,0.408,0.412,339.0,455.0,0.745,34.0,144.0,178.0,324.0,115.0,5.0,209.0,87.0,1266.0,,0.0
2005,29.0,PHI,NBA,PG,75.0,75.0,3174.0,771.0,1818.0,0.424,104.0,338.0,0.308,667.0,1480.0,0.451,0.453,656.0,786.0,0.835,51.0,248.0,299.0,596.0,180.0,9.0,344.0,140.0,2302.0,,0.0
2006,30.0,PHI,NBA,PG,72.0,72.0,3103.0,815.0,1822.0,0.447,72.0,223.0,0.323,743.0,1599.0,0.465,0.467,675.0,829.0,0.814,44.0,188.0,232.0,532.0,140.0,10.0,248.0,121.0,2377.0,,0.0
2007,31.0,TOT,NBA,"PG,SG",65.0,64.0,2761.0,581.0,1313.0,0.442,62.0,197.0,0.315,519.0,1116.0,0.465,0.466,485.0,610.0,0.795,23.0,170.0,193.0,468.0,123.0,13.0,268.0,95.0,1709.0,,0.0
2007,31.0,PHI,NBA,PG,15.0,15.0,640.0,151.0,366.0,0.413,12.0,53.0,0.226,139.0,313.0,0.444,0.429,154.0,174.0,0.885,7.0,34.0,41.0,109.0,33.0,1.0,66.0,21.0,468.0,,0.0
2007,31.0,DEN,NBA,SG,50.0,49.0,2121.0,430.0,947.0,0.454,50.0,144.0,0.347,380.0,803.0,0.473,0.48,331.0,436.0,0.759,16.0,136.0,152.0,359.0,90.0,12.0,202.0,74.0,1241.0,,0.0
2008,32.0,DEN,NBA,SG,82.0,82.0,3424.0,712.0,1556.0,0.458,95.0,275.0,0.345,617.0,1281.0,0.482,0.488,645.0,797.0,0.809,47.0,196.0,243.0,586.0,160.0,12.0,245.0,109.0,2164.0,,0.0
2009,33.0,TOT,NBA,"PG,SG",57.0,53.0,2093.0,348.0,834.0,0.417,28.0,99.0,0.283,320.0,735.0,0.435,0.434,271.0,347.0,0.781,30.0,143.0,173.0,283.0,88.0,6.0,146.0,86.0,995.0,,0.0
2009,33.0,DEN,NBA,SG,3.0,3.0,123.0,18.0,40.0,0.45,2.0,8.0,0.25,16.0,32.0,0.5,0.475,18.0,25.0,0.72,3.0,5.0,8.0,20.0,3.0,1.0,10.0,3.0,56.0,,0.0
2009,33.0,DET,NBA,PG,54.0,50.0,1970.0,330.0,794.0,0.416,26.0,91.0,0.286,304.0,703.0,0.432,0.432,253.0,322.0,0.786,27.0,138.0,165.0,263.0,85.0,5.0,136.0,83.0,939.0,,0.0
2010,34.0,TOT,NBA,"PG,SG",28.0,24.0,865.0,136.0,316.0,0.43,9.0,25.0,0.36,127.0,291.0,0.436,0.445,104.0,131.0,0.794,16.0,63.0,79.0,113.0,19.0,2.0,64.0,48.0,385.0,,0.0
2010,34.0,MEM,NBA,PG,3.0,0.0,67.0,15.0,26.0,0.577,1.0,1.0,1.0,14.0,25.0,0.56,0.596,6.0,12.0,0.5,1.0,3.0,4.0,11.0,1.0,0.0,7.0,5.0,37.0,,0.0
2010,34.0,PHI,NBA,SG,25.0,24.0,798.0,121.0,290.0,0.417,8.0,24.0,0.333,113.0,266.0,0.425,0.431,98.0,119.0,0.824,15.0,60.0,75.0,102.0,18.0,2.0,57.0,43.0,348.0,,0.0
