Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,16,2473,MIA,Miami Heat,24.0,NBA,SF,15,1,10.7,1.2,3.1,0.39,0.7,2.3,0.29,0.5,0.7,0.73,0.5,0.3,0.4,0.67,0.1,1.1,1.3,0.3,0.3,0.0,0.3,0.7,3.3
2020,16,2473,MIA,Miami Heat,25.0,NBA,SG,73,68,29.7,4.4,9.4,0.47,3.7,8.3,0.45,0.7,1.1,0.65,0.67,0.9,1.0,0.93,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,13.5
2021,16,2473,MIA,Miami Heat,26.0,NBA,SF,14,14,33.3,4.6,9.6,0.48,3.8,8.2,0.46,0.8,1.4,0.58,0.68,1.6,1.9,0.85,0.0,3.8,3.8,1.6,0.5,0.4,1.6,1.8,14.5
