Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2001,Patty Mills,"August 11, 1988",700.0,56.0,13727.0,9.2,21.21,0.43,4.11,10.35,0.4,5.09,10.85,0.47,2.53,3.22,0.79,0.87,3.32,4.21,6.12,1.6,0.18,3.03,3.86,25.03,108.58,108.92
