SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2020,16,MIA,13,Bam Adebayo,PF,6-9,255,1997-07-18,US,2,Kentucky
2020,16,MIA,17,Kyle Alexander,C,6-11,220,1996-10-21,CA,R,Tennessee
2020,16,MIA,22,Jimmy Butler,SF,6-7,230,1989-09-14,US,8,Marquette
2020,16,MIA,99,Jae Crowder,PF,6-6,235,1990-07-06,US,7,Marquette
2020,16,MIA,7,Goran Dragic,PG,6-3,190,1986-05-06,SI,11,
2020,16,MIA,40,Udonis Haslem,C,6-8,235,1980-06-09,US,16,Florida
2020,16,MIA,14,Tyler Herro,SG,6-5,195,2000-01-20,US,R,Kentucky
2020,16,MIA,44,Solomon Hill,PF,6-6,226,1991-03-18,US,6,Arizona
2020,16,MIA,28,Andre Iguodala,SF,6-6,215,1984-01-28,US,15,Arizona
2020,16,MIA,16,James Johnson,PF,6-7,240,1987-02-20,US,10,Wake Forest
2020,16,MIA,5,Derrick Jones,SF,6-6,210,1997-02-15,US,3,UNLV
2020,16,MIA,0,Meyers Leonard,C,7-0,260,1992-02-27,US,7,Illinois
2020,16,MIA,15,Daryl Macon,PG,6-2,185,1995-11-29,US,1,Arkansas
2020,16,MIA,25,Kendrick Nunn,PG,6-2,190,1995-08-03,US,R,"Illinois, Oakland"
2020,16,MIA,4,KZ Okpala,PF,6-8,215,1999-04-28,US,R,Stanford
2020,16,MIA,9,Kelly Olynyk,C,6-11,240,1991-04-19,CA,6,Gonzaga
2020,16,MIA,55,Duncan Robinson,SG,6-7,215,1994-04-22,US,1,"Williams, Michigan"
2020,16,MIA,30,Chris Silva,PF,6-8,234,1996-09-19,GA,R,South Carolina
2020,16,MIA,2,Gabe Vincent,PG,6-3,200,1996-06-14,US,R,UC Santa Barbara
2020,16,MIA,11,Dion Waiters,SG,6-3,215,1991-12-10,US,7,Syracuse
2020,16,MIA,20,Justise Winslow,SG,6-6,222,1996-03-26,US,4,Duke
