SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2020,2,BOS,7,Jaylen Brown,SG,6-6,223,1996-10-24,US,3,California
2020,2,BOS,4,Carsen Edwards,SG,5-11,200,1998-03-12,US,R,Purdue
2020,2,BOS,99,Tacko Fall,C,7-5,311,1995-12-10,SN,R,Central Florida
2020,2,BOS,43,Javonte Green,SG,6-4,205,1993-07-23,US,R,Radford
2020,2,BOS,20,Gordon Hayward,SF,6-7,225,1990-03-23,US,9,Butler
2020,2,BOS,11,Enes Kanter,C,6-10,250,1992-05-20,CH,8,
2020,2,BOS,45,Romeo Langford,SG,6-4,216,1999-10-25,US,R,Indiana
2020,2,BOS,37,Semi Ojeleye,PF,6-6,240,1994-12-05,US,2,"Duke, SMU"
2020,2,BOS,77,Vincent Poirier,C,7-0,235,1993-10-17,FR,R,
2020,2,BOS,36,Marcus Smart,SG,6-3,220,1994-03-06,US,5,Oklahoma State
2020,2,BOS,0,Jayson Tatum,PF,6-8,210,1998-03-03,US,2,Duke
2020,2,BOS,27,Daniel Theis,C,6-8,245,1992-04-04,DE,2,
2020,2,BOS,8,Kemba Walker,PG,6-0,184,1990-05-08,US,8,UConn
2020,2,BOS,9,Brad Wanamaker,PG,6-3,210,1989-07-25,US,1,Pitt
2020,2,BOS,51,Tremont Waters,PG,5-10,175,1998-01-10,US,R,LSU
2020,2,BOS,12,Grant Williams,PF,6-6,236,1998-11-30,US,R,Tennessee
2020,2,BOS,44,Robert Williams,C,6-8,237,1997-10-17,US,1,Texas A&M
