Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,17,54,MIL,Milwaukee Bucks,23.0,NBA,SG,3.0,3.0,120.0,25.0,47.0,0.53,9.0,19.0,0.47,16.0,28.0,0.57,0.63,8.0,13.0,0.62,8.0,14.0,22.0,13.0,3.0,1.0,11.0,9.0,67.0
2001,17,54,MIL,Milwaukee Bucks,25.0,NBA,SG,18.0,18.0,768.0,158.0,331.0,0.48,57.0,119.0,0.48,101.0,212.0,0.48,0.56,79.0,86.0,0.92,19.0,55.0,74.0,108.0,24.0,10.0,43.0,44.0,452.0
2005,21,54,SEA,Seattle Supersonics,29.0,NBA,SG,11.0,11.0,436.0,102.0,215.0,0.47,31.0,82.0,0.38,71.0,133.0,0.53,0.55,56.0,63.0,0.89,12.0,35.0,47.0,43.0,14.0,4.0,34.0,22.0,291.0
2008,2,54,BOS,Boston Celtics,32.0,NBA,SG,26.0,26.0,987.0,133.0,311.0,0.43,55.0,139.0,0.4,78.0,172.0,0.45,0.52,84.0,92.0,0.91,25.0,73.0,98.0,71.0,24.0,8.0,38.0,63.0,405.0
2009,2,54,BOS,Boston Celtics,33.0,NBA,SG,14.0,14.0,565.0,83.0,206.0,0.4,35.0,100.0,0.35,48.0,106.0,0.45,0.49,55.0,58.0,0.95,13.0,42.0,55.0,37.0,15.0,5.0,25.0,35.0,256.0
2010,2,54,BOS,Boston Celtics,34.0,NBA,SG,24.0,24.0,925.0,131.0,304.0,0.43,56.0,145.0,0.39,75.0,159.0,0.47,0.52,69.0,80.0,0.86,12.0,68.0,80.0,63.0,22.0,3.0,36.0,74.0,387.0
2011,2,54,BOS,Boston Celtics,35.0,NBA,SG,9.0,9.0,361.0,57.0,109.0,0.52,32.0,56.0,0.57,25.0,53.0,0.47,0.67,24.0,25.0,0.96,5.0,29.0,34.0,22.0,11.0,1.0,10.0,21.0,170.0
2012,2,54,BOS,Boston Celtics,36.0,NBA,SG,18.0,10.0,616.0,66.0,167.0,0.4,28.0,92.0,0.3,38.0,75.0,0.51,0.48,32.0,45.0,0.71,8.0,66.0,74.0,18.0,17.0,2.0,17.0,41.0,192.0
2013,16,54,MIA,Miami Heat,37.0,NBA,SG,23.0,0.0,573.0,74.0,172.0,0.43,39.0,96.0,0.41,35.0,76.0,0.46,0.54,47.0,54.0,0.87,13.0,51.0,64.0,29.0,12.0,3.0,27.0,42.0,234.0
2014,16,54,MIA,Miami Heat,38.0,NBA,SG,20.0,1.0,527.0,59.0,143.0,0.41,33.0,85.0,0.39,26.0,58.0,0.45,0.53,34.0,37.0,0.92,13.0,54.0,67.0,32.0,14.0,4.0,24.0,41.0,185.0
