Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,9,797,DET,Detroit Pistons,22.0,NBA,SG,4,147,15.2,0.63,0.0,0.37,4.2,5.6,4.8,22.5,1.3,0.0,12.8,14.7,,0.3,0.0,0.4,0.13,,2.3,1.1,3.5,0.2
1987,9,797,DET,Detroit Pistons,23.0,NBA,SG,15,473,13.7,0.58,0.02,0.28,1.9,2.6,2.2,20.7,1.3,0.1,14.2,17.0,,0.7,0.5,1.1,0.11,,1.0,0.2,1.2,0.4
1988,9,797,DET,Detroit Pistons,24.0,NBA,SG,23,804,11.7,0.52,0.02,0.26,2.6,4.6,3.6,21.6,0.9,0.2,12.7,17.5,,0.7,1.1,1.7,0.1,,0.0,0.1,0.1,0.4
1989,9,797,DET,Detroit Pistons,25.0,NBA,SG,17,620,17.0,0.54,0.05,0.43,2.1,6.3,4.2,25.0,1.0,0.1,10.1,22.7,,1.3,0.8,2.1,0.16,,2.0,0.0,2.0,0.6
1990,9,797,DET,Detroit Pistons,26.0,NBA,SG,20,754,15.2,0.55,0.07,0.4,2.8,4.0,3.4,20.1,1.5,0.0,13.9,22.6,,1.1,1.0,2.1,0.13,,1.2,0.5,1.8,0.7
1991,9,797,DET,Detroit Pistons,27.0,NBA,SG,15,588,17.9,0.54,0.17,0.4,3.8,5.7,4.7,17.1,1.4,0.1,5.6,22.6,,1.5,0.3,1.8,0.15,,3.5,0.2,3.7,0.8
1992,9,797,DET,Detroit Pistons,28.0,NBA,SG,5,221,11.8,0.55,0.15,0.28,2.7,1.5,2.1,14.5,1.3,0.3,8.4,18.2,,0.2,0.2,0.4,0.08,,1.4,-0.4,1.0,0.2
1996,9,797,DET,Detroit Pistons,32.0,NBA,PG,3,123,12.8,0.56,0.4,0.11,5.1,8.9,6.9,16.2,0.0,0.0,16.0,17.8,,0.2,-0.2,0.0,0.01,,1.3,-1.6,-0.4,0.1
1997,9,797,DET,Detroit Pistons,33.0,NBA,SG,5,214,10.6,0.49,0.38,0.33,1.1,4.7,2.7,8.2,1.4,0.0,7.9,18.3,,0.1,0.1,0.2,0.05,,0.0,-0.9,-0.9,0.1
1999,9,797,DET,Detroit Pistons,35.0,NBA,SG,5,153,13.5,0.63,0.49,0.08,0.8,5.5,3.1,15.5,0.8,0.0,18.2,16.6,,0.3,0.0,0.3,0.09,,2.0,-1.2,0.8,0.1
