Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1980.0,30.0,611,WSB,Washington Bullets,Dave Corzine,23.0,2.0,,9.0,21.5,26.9,0.8,0.0,0.0,,21.5,26.9,0.8,10.7,10.7,1.0,10.7,5.4,16.1,0.0,0.0,0.0,16.1,10.7,53.7,104.0,116.0
1980.0,30.0,1232,WSB,Washington Bullets,Elvin Hayes,34.0,2.0,,92.0,8.4,21.5,0.39,0.0,0.0,,8.4,21.5,0.39,4.2,5.3,0.8,5.3,6.3,11.6,3.2,0.0,2.1,2.1,4.2,21.0,100.0,114.0
1980.0,30.0,154,WSB,Washington Bullets,Greg Ballard,25.0,2.0,,73.0,6.0,18.5,0.32,0.0,0.0,,6.0,18.5,0.32,2.6,4.6,0.57,1.3,7.9,9.3,4.6,0.7,0.7,5.3,5.3,14.6,70.0,113.0
1980.0,30.0,552,WSB,Washington Bullets,Jim Cleamons,30.0,2.0,,20.0,0.0,7.3,0.0,0.0,0.0,,0.0,7.3,0.0,0.0,0.0,,0.0,2.4,2.4,2.4,2.4,0.0,2.4,0.0,0.0,14.0,114.0
1980.0,30.0,3187,WSB,Washington Bullets,John Williamson,28.0,2.0,,31.0,17.2,29.6,0.58,3.1,9.4,0.33,14.0,20.3,0.69,4.7,4.7,1.0,1.6,1.6,3.1,1.6,0.0,0.0,6.2,10.9,42.1,108.0,120.0
1980.0,30.0,1123,WSB,Washington Bullets,Kevin Grevey,26.0,2.0,,72.0,10.7,20.1,0.53,3.4,6.7,0.5,7.4,13.4,0.55,2.7,2.7,1.0,0.7,3.4,4.0,5.4,3.4,1.3,2.7,6.0,27.5,123.0,110.0
1980.0,30.0,2337,WSB,Washington Bullets,Kevin Porter,29.0,2.0,,49.0,6.9,15.8,0.44,0.0,1.0,0.0,6.9,14.8,0.47,2.0,4.9,0.4,2.0,0.0,2.0,8.9,3.0,0.0,3.9,6.9,15.8,91.0,115.0
1980.0,30.0,3244,WSB,Washington Bullets,Larry Wright,25.0,2.0,,33.0,13.2,24.9,0.53,0.0,1.5,0.0,13.2,23.4,0.56,5.9,7.3,0.8,1.5,1.5,2.9,8.8,4.4,0.0,4.4,8.8,32.2,111.0,111.0
1980.0,30.0,207,WSB,Washington Bullets,Ron Behagen,29.0,2.0,,14.0,6.9,24.2,0.29,0.0,0.0,,6.9,24.2,0.29,0.0,0.0,,3.5,3.5,6.9,10.4,0.0,0.0,3.5,13.8,13.8,76.0,118.0
1980.0,30.0,2941,WSB,Washington Bullets,Wes Unseld,33.0,2.0,,87.0,3.9,7.8,0.5,0.0,0.6,0.0,3.9,7.2,0.54,2.2,3.3,0.67,3.9,11.7,15.6,3.9,0.0,1.7,1.7,2.8,10.0,115.0,110.0
