Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2936,Myles Turner,1996-03-24,382,349,28.57,4.75,9.77,0.49,0.88,2.5,0.35,3.88,7.27,0.53,28.55,2.25,2.9,0.78,1.4,5.18,6.58,1.18,0.72,2.25,1.33,2.92,12.62
