Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
27,2556,738.0,245.0,13907.0,2412.0,4963.0,0.49,20.0,90.0,0.22,2392.0,4873.0,0.49,0.49,904.0,1175.0,0.77,745.0,1387.0,2132.0,989.0,519.0,225.0,803.0,1889.0,5748.0,0
