Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,26,2921,SAC,Sacramento Kings,Hedo Turkoglu,"March 19, 1979",21.0,NBA,SF,8.0,0.0,141.0,20.0,46.0,0.44,8.0,14.0,0.57,12.0,32.0,0.38,0.52,12.0,12.0,1.0,7.0,21.0,28.0,11.0,3.0,1.0,6.0,18.0,60.0
2002,26,2921,SAC,Sacramento Kings,Hedo Turkoglu,"March 19, 1979",22.0,NBA,SF,16.0,8.0,443.0,55.0,137.0,0.4,12.0,34.0,0.35,43.0,103.0,0.42,0.44,16.0,31.0,0.52,17.0,66.0,83.0,23.0,6.0,9.0,23.0,49.0,138.0
2003,26,2921,SAC,Sacramento Kings,Hedo Turkoglu,"March 19, 1979",23.0,NBA,SF,10.0,5.0,174.0,18.0,50.0,0.36,4.0,14.0,0.29,14.0,36.0,0.39,0.4,13.0,18.0,0.72,5.0,24.0,29.0,14.0,12.0,5.0,5.0,19.0,53.0
2004,27,2921,SAS,San Antonio Spurs,Hedo Turkoglu,"March 19, 1979",24.0,NBA,SF,10.0,10.0,271.0,26.0,81.0,0.32,14.0,42.0,0.33,12.0,39.0,0.31,0.41,11.0,18.0,0.61,5.0,40.0,45.0,15.0,9.0,1.0,16.0,20.0,77.0
2007,22,2921,ORL,Orlando Magic,Hedo Turkoglu,"March 19, 1979",27.0,NBA,SF,4.0,4.0,156.0,25.0,50.0,0.5,3.0,9.0,0.33,22.0,41.0,0.54,0.53,2.0,4.0,0.5,2.0,11.0,13.0,14.0,5.0,4.0,10.0,14.0,55.0
2008,22,2921,ORL,Orlando Magic,Hedo Turkoglu,"March 19, 1979",28.0,NBA,SF,10.0,10.0,399.0,63.0,141.0,0.45,10.0,35.0,0.29,53.0,106.0,0.5,0.48,39.0,46.0,0.85,14.0,50.0,64.0,55.0,8.0,2.0,38.0,35.0,175.0
2009,22,2921,ORL,Orlando Magic,Hedo Turkoglu,"March 19, 1979",29.0,NBA,SF,24.0,24.0,934.0,126.0,295.0,0.43,32.0,83.0,0.39,94.0,212.0,0.44,0.48,94.0,115.0,0.82,9.0,100.0,109.0,116.0,18.0,4.0,64.0,80.0,378.0
2011,22,2921,ORL,Orlando Magic,Hedo Turkoglu,"March 19, 1979",31.0,NBA,SF,6.0,6.0,209.0,20.0,68.0,0.29,7.0,30.0,0.23,13.0,38.0,0.34,0.35,8.0,14.0,0.57,1.0,18.0,19.0,22.0,8.0,1.0,7.0,18.0,55.0
2012,22,2921,ORL,Orlando Magic,Hedo Turkoglu,"March 19, 1979",32.0,NBA,SF,5.0,5.0,162.0,15.0,41.0,0.37,5.0,12.0,0.42,10.0,29.0,0.34,0.43,7.0,11.0,0.64,4.0,10.0,14.0,12.0,5.0,4.0,9.0,18.0,42.0
2014,13,2921,LAC,Los Angeles Clippers,Hedo Turkoglu,"March 19, 1979",34.0,NBA,SF,5.0,0.0,41.0,6.0,13.0,0.46,4.0,10.0,0.4,2.0,3.0,0.67,0.62,0.0,0.0,,0.0,5.0,5.0,1.0,3.0,0.0,0.0,3.0,16.0
2015,13,2921,LAC,Los Angeles Clippers,Hedo Turkoglu,"March 19, 1979",35.0,NBA,SF,11.0,0.0,55.0,4.0,17.0,0.24,2.0,13.0,0.15,2.0,4.0,0.5,0.29,0.0,0.0,,1.0,6.0,7.0,4.0,4.0,1.0,2.0,10.0,10.0
