Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",22.0,NBA,SF,62.0,,1636.0,10.1,20.2,0.5,0.0,0.1,0.0,10.1,20.0,0.51,2.9,3.6,0.81,2.6,4.3,7.0,2.7,1.4,0.2,2.7,4.1,23.2
1981,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",23.0,NBA,SF,79.0,,2309.0,8.6,18.0,0.48,0.0,0.3,0.18,8.5,17.8,0.48,2.6,3.2,0.82,2.4,3.7,6.1,3.9,1.2,0.3,2.2,3.8,19.8
1982,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",24.0,NBA,SF,76.0,8.0,1782.0,9.2,18.9,0.49,0.1,0.6,0.21,9.1,18.3,0.5,3.6,4.5,0.8,2.5,2.9,5.4,4.2,1.3,0.2,2.5,4.4,22.1
1983,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",25.0,NBA,SF,67.0,57.0,2397.0,8.8,18.2,0.49,0.1,0.2,0.27,8.8,17.9,0.49,3.8,4.6,0.83,2.2,3.1,5.3,3.4,1.4,0.2,2.9,3.6,21.6
1984,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",26.0,NBA,SF,79.0,76.0,2945.0,8.7,18.4,0.47,0.3,0.9,0.31,8.5,17.6,0.48,4.3,5.4,0.79,2.2,3.1,5.4,3.0,1.3,0.1,2.8,3.1,22.0
1985,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",27.0,NBA,SF,78.0,77.0,3081.0,9.6,20.8,0.46,0.5,1.8,0.31,9.0,19.0,0.47,5.9,7.2,0.82,1.8,2.8,4.7,2.7,1.4,0.3,2.8,3.0,25.5
1986,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",28.0,NBA,SF,64.0,63.0,2427.0,9.4,19.5,0.48,0.2,0.7,0.31,9.2,18.7,0.49,5.2,6.0,0.86,1.9,3.0,4.9,3.5,1.4,0.3,2.7,3.4,24.2
1987,10,2617,GSW,Golden State Warriors,Purvis Short,"July 2, 1957",29.0,NBA,SF,34.0,15.0,950.0,9.1,19.0,0.48,0.2,0.6,0.24,8.9,18.3,0.49,5.2,6.1,0.86,2.1,3.1,5.2,3.3,1.7,0.3,2.6,3.9,23.5
1988,11,2617,HOU,Houston Rockets,Purvis Short,"July 2, 1957",30.0,NBA,SG,81.0,11.0,1949.0,8.8,18.2,0.48,0.1,0.4,0.24,8.7,17.8,0.49,3.8,4.4,0.86,1.3,2.8,4.1,3.0,1.1,0.3,2.2,3.6,21.4
1989,11,2617,HOU,Houston Rockets,Purvis Short,"July 2, 1957",31.0,NBA,SF,65.0,16.0,1157.0,6.2,14.9,0.41,0.3,1.0,0.27,5.9,13.9,0.42,2.4,2.8,0.86,2.0,3.5,5.6,3.3,1.4,0.4,2.2,3.6,15.0
1990,3,2617,NJN,New Jersey Nets,Purvis Short,"July 2, 1957",32.0,NBA,SF,82.0,24.0,2213.0,7.0,15.5,0.46,0.2,0.6,0.29,6.9,14.9,0.46,3.2,3.9,0.84,1.6,2.4,4.0,2.4,1.1,0.3,1.9,3.3,17.4
