Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,9,2327,DET,Detroit Pistons,Scot Pollard,"February 12, 1975",22.0,NBA,C,33.0,0.0,9.6,1.1,2.1,0.5,0.0,0.0,,1.1,2.1,0.5,0.5,0.6,0.7,0.83,1.0,1.2,2.2,0.3,0.2,0.3,0.4,1.5,2.7
1999,26,2327,SAC,Sacramento Kings,Scot Pollard,"February 12, 1975",23.0,NBA,C,16.0,5.0,16.2,2.1,3.8,0.54,0.0,0.0,,2.1,3.8,0.54,0.54,1.0,1.4,0.7,2.4,2.8,5.1,0.3,0.5,1.1,0.3,2.6,5.1
2000,26,2327,SAC,Sacramento Kings,Scot Pollard,"February 12, 1975",24.0,NBA,C,76.0,5.0,17.6,2.0,3.7,0.53,0.0,0.0,,2.0,3.7,0.53,0.53,1.5,2.1,0.72,2.2,3.1,5.3,0.6,0.7,0.8,0.7,2.8,5.4
2001,26,2327,SAC,Sacramento Kings,Scot Pollard,"February 12, 1975",25.0,NBA,C,77.0,8.0,21.5,2.4,5.1,0.47,0.0,0.0,0.0,2.4,5.1,0.47,0.47,1.7,2.2,0.75,2.2,3.8,6.0,0.6,0.6,1.3,0.9,2.7,6.5
2002,26,2327,SAC,Sacramento Kings,Scot Pollard,"February 12, 1975",26.0,NBA,C,80.0,29.0,23.5,2.5,4.5,0.55,0.0,0.0,,2.5,4.5,0.55,0.55,1.4,2.1,0.69,2.4,4.7,7.1,0.7,0.9,1.0,0.9,2.5,6.4
2003,26,2327,SAC,Sacramento Kings,Scot Pollard,"February 12, 1975",27.0,NBA,C,23.0,0.0,14.1,1.7,3.8,0.46,0.0,0.0,,1.7,3.8,0.46,0.46,1.0,1.7,0.6,2.0,2.6,4.6,0.3,0.6,0.7,0.7,2.2,4.5
2004,12,2327,IND,Indiana Pacers,Scot Pollard,"February 12, 1975",28.0,NBA,C,61.0,3.0,11.1,0.8,1.9,0.41,0.0,0.0,,0.8,1.9,0.41,0.41,0.2,0.3,0.57,1.1,1.6,2.7,0.2,0.4,0.4,0.4,1.8,1.7
2005,12,2327,IND,Indiana Pacers,Scot Pollard,"February 12, 1975",29.0,NBA,C,49.0,17.0,17.7,1.6,3.4,0.47,0.0,0.0,,1.6,3.4,0.47,0.47,0.7,1.0,0.67,1.7,2.4,4.2,0.4,0.6,0.5,0.6,2.5,3.9
2006,12,2327,IND,Indiana Pacers,Scot Pollard,"February 12, 1975",30.0,NBA,C,45.0,32.0,17.1,1.6,3.4,0.46,0.0,0.0,,1.6,3.4,0.46,0.46,0.6,0.8,0.76,1.6,3.2,4.8,0.5,0.8,0.4,0.6,2.6,3.8
2007,6,2327,CLE,Cleveland Cavaliers,Scot Pollard,"February 12, 1975",31.0,NBA,C,24.0,0.0,4.5,0.5,1.1,0.42,0.0,0.0,,0.5,1.1,0.42,0.42,0.1,0.2,0.5,0.6,0.7,1.3,0.1,0.2,0.0,0.2,1.1,1.0
2008,2,2327,BOS,Boston Celtics,Scot Pollard,"February 12, 1975",32.0,NBA,C,22.0,0.0,7.9,0.5,1.0,0.52,0.0,0.0,,0.5,1.0,0.52,0.52,0.7,1.0,0.68,0.6,1.0,1.7,0.1,0.1,0.3,0.2,2.0,1.8
