Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,12,1275,IND,Indiana Pacers,22.0,NBA,C,70.0,42.0,1009.0,7.1,15.0,0.47,0.0,0.0,,7.1,15.0,0.47,3.5,5.2,0.67,4.1,4.6,8.7,1.7,0.7,2.7,2.0,7.7,17.6
2010,12,1275,IND,Indiana Pacers,23.0,NBA,C,81.0,69.0,2035.0,6.8,13.8,0.5,0.1,0.1,0.5,6.8,13.7,0.5,3.0,4.0,0.75,3.1,5.1,8.2,2.8,0.5,2.3,2.6,5.0,16.7
2011,12,1275,IND,Indiana Pacers,24.0,NBA,C,81.0,80.0,2244.0,6.6,14.3,0.46,0.0,0.1,0.0,6.6,14.2,0.46,3.3,4.4,0.74,2.9,6.9,9.8,2.7,0.5,2.3,3.0,4.1,16.4
2012,12,1275,IND,Indiana Pacers,25.0,NBA,C,65.0,65.0,1937.0,6.2,12.4,0.5,0.0,0.0,0.0,6.2,12.4,0.5,3.2,4.4,0.71,4.0,6.7,10.6,2.0,0.6,2.4,2.4,3.6,15.5
2013,12,1275,IND,Indiana Pacers,26.0,NBA,C,79.0,79.0,2269.0,6.1,13.6,0.45,0.0,0.1,0.25,6.1,13.6,0.45,2.6,3.6,0.74,4.7,5.7,10.4,1.8,0.6,3.3,2.6,4.4,14.9
2014,12,1275,IND,Indiana Pacers,27.0,NBA,C,81.0,81.0,2409.0,4.9,11.3,0.44,0.0,0.1,0.4,4.9,11.2,0.44,3.1,4.0,0.77,3.0,5.0,8.0,1.4,0.4,2.7,2.2,4.0,13.0
2015,12,1275,IND,Indiana Pacers,28.0,NBA,C,76.0,76.0,1926.0,5.9,13.3,0.45,0.0,0.0,0.0,5.9,13.2,0.45,3.1,3.8,0.82,2.9,7.2,10.1,1.6,0.3,2.3,2.0,4.0,15.0
2016,14,1275,LAL,Los Angeles Lakers,29.0,NBA,C,81.0,81.0,1878.0,3.5,7.9,0.44,0.0,0.0,0.0,3.5,7.8,0.44,2.2,2.8,0.81,2.5,5.1,7.6,1.8,0.6,2.1,1.5,4.8,9.2
2017,31,1275,TOT,Total After Trade,30.0,NBA,C,48.0,13.0,682.0,4.2,7.8,0.54,0.0,0.0,,4.2,7.8,0.54,3.2,4.0,0.81,2.9,5.2,8.0,1.1,0.4,2.4,1.7,5.3,11.7
2017,4,1275,CHO,Charlotte Hornets,30.0,NBA,C,42.0,13.0,671.0,4.2,7.7,0.54,0.0,0.0,,4.2,7.7,0.54,3.3,4.0,0.81,2.8,5.2,8.0,1.1,0.4,2.4,1.7,5.2,11.6
2017,8,1275,DEN,Denver Nuggets,30.0,NBA,C,6.0,0.0,11.0,6.5,9.8,0.67,0.0,0.0,,6.5,9.8,0.67,0.0,0.0,,3.3,3.3,6.5,3.3,0.0,6.5,3.3,9.8,13.1
