Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,6.0,2360,CLE,Cleveland Cavaliers,22.0,NBA,PG,67.0,0.0,1217.0,5.1,12.5,0.41,0.7,2.1,0.33,4.4,10.5,0.42,2.8,3.4,0.83,1.0,2.5,3.5,6.0,1.3,0.1,3.1,2.2,13.7
1988,6.0,2360,CLE,Cleveland Cavaliers,23.0,NBA,PG,80.0,79.0,2626.0,6.8,13.4,0.51,1.0,2.0,0.49,5.8,11.3,0.51,3.0,3.5,0.88,0.7,1.7,2.5,6.6,1.4,0.2,2.5,1.6,17.5
1989,6.0,2360,CLE,Cleveland Cavaliers,24.0,NBA,PG,75.0,74.0,2728.0,7.0,13.3,0.53,1.2,2.8,0.44,5.8,10.5,0.55,3.5,3.9,0.9,0.6,2.3,3.0,8.3,1.5,0.1,2.8,1.3,18.7
1990,6.0,2360,CLE,Cleveland Cavaliers,25.0,NBA,PG,73.0,73.0,2706.0,6.5,14.2,0.46,2.0,5.0,0.41,4.5,9.2,0.49,4.0,4.5,0.89,0.9,2.5,3.3,8.9,1.5,0.1,2.8,1.2,19.0
1991,6.0,2360,CLE,Cleveland Cavaliers,26.0,NBA,PG,16.0,16.0,571.0,6.1,12.3,0.5,1.1,3.3,0.34,5.0,9.0,0.56,3.7,3.9,0.95,0.5,2.3,2.8,10.5,2.6,0.1,3.5,1.5,17.1
1992,6.0,2360,CLE,Cleveland Cavaliers,27.0,NBA,PG,72.0,72.0,2138.0,7.4,15.1,0.49,1.7,4.4,0.39,5.7,10.7,0.53,4.5,4.8,0.95,0.6,2.3,2.9,9.0,1.6,0.2,2.7,1.9,21.0
1993,6.0,2360,CLE,Cleveland Cavaliers,28.0,NBA,PG,75.0,74.0,2380.0,7.2,14.9,0.48,1.8,4.4,0.42,5.4,10.5,0.51,4.4,4.6,0.95,0.6,2.5,3.0,9.1,1.3,0.2,3.0,1.6,20.6
1994,6.0,2360,CLE,Cleveland Cavaliers,29.0,NBA,PG,76.0,73.0,2386.0,7.2,15.2,0.48,1.8,4.5,0.4,5.5,10.7,0.51,3.6,4.0,0.89,0.6,2.9,3.4,8.9,1.6,0.2,2.9,1.4,19.9
1995,6.0,2360,CLE,Cleveland Cavaliers,30.0,NBA,PG,48.0,34.0,1375.0,6.6,16.0,0.41,2.7,6.6,0.41,3.9,9.4,0.42,3.9,4.2,0.91,0.7,2.3,2.9,8.8,0.9,0.1,3.7,1.3,19.8
1996,,2360,WSB,None,31.0,NBA,PG,7.0,1.0,127.0,5.1,17.0,0.3,2.8,8.5,0.33,2.3,8.5,0.27,2.8,2.8,1.0,0.3,1.7,2.0,5.1,1.7,0.0,2.8,2.0,15.9
1997,10.0,2360,GSW,Golden State Warriors,32.0,NBA,PG,70.0,49.0,1876.0,5.0,11.3,0.45,2.1,5.4,0.4,2.9,5.9,0.49,3.0,3.3,0.91,0.7,2.7,3.4,6.6,1.3,0.1,3.1,1.9,15.2
1998,22.0,2360,ORL,Orlando Magic,33.0,NBA,PG,63.0,33.0,1430.0,5.8,13.4,0.43,1.3,3.9,0.34,4.5,9.5,0.47,2.2,2.6,0.84,0.6,2.6,3.2,7.5,1.3,0.1,4.1,2.3,15.0
