Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2005,5,731,CHI,Charlotte Bobcats,19.0,NBA,SF,61.0,1663.0,14.2,0.5,0.18,0.25,6.2,15.4,10.8,14.8,1.5,1.2,14.1,22.4,,0.1,2.9,3.0,0.09,,0.2,1.0,1.2,1.3
2006,5,731,CHI,Charlotte Bobcats,20.0,NBA,SF,78.0,2604.0,15.8,0.52,0.08,0.29,5.6,17.1,11.4,9.7,1.4,1.5,8.9,20.4,,2.7,3.8,6.5,0.12,,0.8,0.9,1.6,2.4
2007,5,731,CHI,Charlotte Bobcats,21.0,NBA,SF,82.0,3071.0,18.7,0.56,0.01,0.3,5.5,15.9,10.8,11.8,1.6,1.2,10.0,22.2,,5.7,5.6,11.3,0.18,,1.7,1.3,3.0,3.9
2008,5,731,CHI,Charlotte Bobcats,22.0,NBA,SF,63.0,2128.0,17.0,0.53,0.02,0.3,7.0,14.2,10.4,13.2,1.4,1.1,10.6,23.6,,2.4,1.9,4.4,0.1,,1.1,-1.0,0.1,1.1
2009,5,731,CHI,Charlotte Bobcats,23.0,NBA,SF,49.0,1665.0,14.7,0.51,0.03,0.32,5.5,14.7,10.1,9.0,1.9,1.1,9.6,20.0,,1.3,1.6,3.0,0.08,,-0.3,-0.1,-0.4,0.7
2010,5,731,CHI,Charlotte Bobcats,24.0,NBA,SF,70.0,2651.0,16.1,0.53,0.08,0.32,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,,2.5,3.4,5.9,0.11,,0.7,0.3,1.0,2.0
2011,5,731,CHI,Charlotte Bobcats,25.0,NBA,SF,82.0,3208.0,15.5,0.55,0.29,0.29,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,,4.7,5.2,9.9,0.15,,1.1,0.6,1.7,3.0
2012,5,731,CHI,Charlotte Bobcats,26.0,NBA,SF,54.0,2129.0,14.1,0.5,0.28,0.22,4.1,14.0,9.2,11.7,1.4,1.2,10.4,19.8,,2.3,3.6,5.8,0.13,,0.6,1.1,1.7,2.0
2013,5,731,CHI,Charlotte Bobcats,27.0,NBA,SF,75.0,2903.0,15.1,0.51,0.21,0.26,6.3,12.6,9.4,13.2,1.5,0.8,10.6,21.5,,3.0,3.3,6.3,0.1,,1.0,-0.3,0.8,2.0
2014,31,731,TOT,Total After Trade,28.0,NBA,SF,63.0,2213.0,15.2,0.52,0.22,0.31,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,,2.2,2.3,4.5,0.1,,0.6,-0.1,0.4,1.4
2014,5,731,CHI,Charlotte Bobcats,28.0,NBA,SF,23.0,860.0,17.0,0.54,0.18,0.35,5.4,15.4,10.5,18.7,1.5,0.4,12.6,25.1,,1.0,1.4,2.4,0.13,,1.5,1.0,2.5,1.0
2014,6,731,CLE,Cleveland Cavaliers,28.0,NBA,SF,40.0,1353.0,14.0,0.5,0.25,0.28,4.8,12.2,8.4,12.0,1.4,0.3,8.8,20.6,,1.3,0.9,2.2,0.08,,0.0,-0.8,-0.9,0.4
2015,16,731,MIA,Miami Heat,29.0,NBA,SF,72.0,2421.0,15.5,0.56,0.28,0.32,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,,3.7,1.6,5.4,0.11,,1.1,-1.1,0.0,1.2
2016,16,731,MIA,Miami Heat,30.0,NBA,PF,74.0,2394.0,15.0,0.55,0.34,0.26,5.3,15.4,10.5,9.0,1.6,0.9,8.9,17.4,,3.5,2.8,6.4,0.13,,0.7,0.2,0.8,1.7
2017,14,731,LAL,Los Angeles Lakers,31.0,NBA,SF,56.0,1486.0,10.1,0.47,0.39,0.15,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,,0.1,0.8,0.9,0.03,,-1.4,-0.6,-2.1,0.0
2018,14,731,LAL,Los Angeles Lakers,32.0,NBA,SF,1.0,13.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,,0.0,0.0,0.0,-0.02,,-5.3,2.4,-2.9,0.0
2019,18,731,MIN,Minnesota Timberwolves,33.0,NBA,SF,22.0,392.0,14.6,0.59,0.37,0.3,5.4,14.6,10.0,6.5,1.8,1.7,9.5,15.8,,0.5,0.3,0.8,0.1,,0.2,-0.3,0.0,0.2
