Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",23.0,NBA,SG,78.0,1830.0,11.6,0.48,0.05,0.1,4.8,9.1,6.9,16.1,1.5,0.2,9.4,17.3,1.5,2.4,4.0,0.1,-1.3,0.9,-0.4,0.7
1984,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",24.0,NBA,SG,63.0,1228.0,13.6,0.52,0.04,0.07,4.3,8.6,6.4,16.8,2.5,0.4,10.4,17.6,1.2,1.8,3.0,0.12,-0.2,1.6,1.3,1.0
1985,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",25.0,NBA,SG,77.0,1819.0,12.6,0.52,0.12,0.08,4.6,7.5,6.0,15.5,2.0,0.5,9.3,15.7,2.1,1.2,3.3,0.09,0.0,0.2,0.2,1.0
1986,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",26.0,NBA,SG,77.0,1788.0,14.6,0.52,0.12,0.14,4.2,6.6,5.3,17.2,1.8,0.3,8.2,20.0,2.3,1.7,4.0,0.11,0.6,0.3,0.9,1.3
1987,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",27.0,NBA,SG,70.0,1691.0,15.4,0.54,0.23,0.15,3.2,5.8,4.5,15.1,3.3,0.4,9.6,20.1,2.1,1.3,3.4,0.1,0.6,1.2,1.8,1.6
1988,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",28.0,NBA,SG,71.0,1248.0,11.8,0.52,0.37,0.16,2.8,8.2,5.5,13.5,2.1,0.3,8.8,17.3,1.6,1.3,2.9,0.11,-0.1,0.8,0.7,0.8
1989,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",29.0,NBA,SG,81.0,1824.0,12.1,0.57,0.51,0.1,3.3,7.6,5.4,9.2,2.2,0.2,8.9,14.1,3.2,1.5,4.6,0.12,0.7,0.7,1.4,1.6
1990,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",30.0,NBA,SG,81.0,1725.0,12.0,0.52,0.4,0.14,3.8,7.3,5.6,13.9,2.1,0.3,10.2,17.3,1.9,1.4,3.3,0.09,-0.1,0.1,0.0,0.9
1991,20,2921,NYK,New York Knicks,Trent Tucker,"December 20, 1959",31.0,NBA,SG,65.0,1194.0,11.7,0.52,0.35,0.06,3.3,6.8,5.1,13.9,1.9,0.5,9.4,18.0,1.0,1.0,1.9,0.08,-0.4,-0.1,-0.5,0.4
1992,27,2921,SAS,San Antonio Spurs,Trent Tucker,"December 20, 1959",32.0,NBA,SG,24.0,415.0,12.3,0.56,0.37,0.16,2.1,7.6,4.9,9.2,2.5,0.4,9.2,15.4,0.6,0.5,1.1,0.13,-1.0,1.2,0.2,0.2
1993,5,2921,CHI,Chicago Bulls,Trent Tucker,"December 20, 1959",33.0,NBA,SG,69.0,909.0,14.1,0.58,0.44,0.08,2.0,7.2,4.5,12.5,1.4,0.4,5.6,15.4,2.2,0.7,2.8,0.15,1.2,-0.5,0.7,0.6
