Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
586,4.0,0.0,8.15,0.5,1.65,0.3,0.0,0.0,0,0.5,1.65,0.3,0.3,1.15,1.35,0.85,0.15,1.0,1.15,0.5,0.15,0.15,1.0,1.15,2.15
