Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,27,609,SAS,San Antonio Spurs,23.0,NBA,SF,16.0,0.0,174.0,7.2,17.0,0.42,0.0,0.3,0.0,7.2,16.7,0.43,2.7,3.7,0.71,2.9,3.7,6.6,2.9,2.9,0.5,3.2,5.6,17.0,,93.0,108.0
1987,31,609,TOT,Total After Trade,24.0,NBA,SF,63.0,15.0,1170.0,6.3,15.4,0.41,0.0,0.2,0.25,6.3,15.2,0.41,3.7,5.0,0.73,3.6,5.1,8.7,3.9,2.2,0.2,2.7,5.2,16.3,,100.0,109.0
1987,27,609,SAS,San Antonio Spurs,24.0,NBA,SF,31.0,15.0,732.0,7.3,17.0,0.43,0.0,0.0,,7.3,17.0,0.43,3.2,4.3,0.73,3.4,4.3,7.7,5.2,2.5,0.2,3.0,5.2,17.7,,101.0,111.0
1987,6,609,CLE,Cleveland Cavaliers,24.0,NBA,SF,32.0,0.0,438.0,4.7,12.7,0.37,0.1,0.4,0.25,4.5,12.2,0.37,4.5,6.2,0.74,3.9,6.5,10.4,1.8,1.8,0.2,2.2,5.2,14.0,,100.0,106.0
1988,31,609,TOT,Total After Trade,25.0,NBA,SF,84.0,5.0,1739.0,7.2,14.7,0.49,0.0,0.2,0.17,7.2,14.5,0.49,3.1,3.9,0.8,3.6,6.2,9.8,3.2,2.0,0.5,2.9,5.1,17.5,,106.0,108.0
1988,6,609,CLE,Cleveland Cavaliers,25.0,NBA,SF,54.0,4.0,1148.0,6.8,13.8,0.49,0.0,0.1,0.0,6.8,13.7,0.5,3.3,4.2,0.79,3.4,6.1,9.4,2.4,1.8,0.6,2.8,5.5,16.9,,105.0,106.0
1988,24,609,PHO,Phoenix Suns,25.0,NBA,SF,30.0,1.0,591.0,7.9,16.3,0.49,0.1,0.2,0.33,7.9,16.0,0.49,2.6,3.2,0.82,3.9,6.6,10.4,4.7,2.4,0.2,3.0,4.3,18.6,,106.0,110.0
1989,24,609,PHO,Phoenix Suns,26.0,NBA,SF,77.0,30.0,1655.0,6.8,12.6,0.54,0.0,0.1,0.0,6.8,12.5,0.54,3.9,5.0,0.79,4.9,6.2,11.0,3.3,2.3,0.4,2.6,6.2,17.5,,119.0,105.0
1990,18,609,MIN,Minnesota Timberwolves,27.0,NBA,SF,82.0,80.0,3011.0,9.1,19.0,0.48,0.0,0.2,0.0,9.1,18.8,0.49,2.8,3.7,0.77,3.8,6.7,10.6,3.8,3.1,0.7,2.5,5.0,21.1,,108.0,106.0
1991,18,609,MIN,Minnesota Timberwolves,28.0,NBA,SF,82.0,82.0,3196.0,9.5,21.3,0.45,0.0,0.2,0.2,9.5,21.2,0.45,4.8,6.0,0.8,3.0,6.6,9.6,5.6,2.6,0.9,3.4,4.2,23.9,,105.0,109.0
1992,31,609,TOT,Total After Trade,29.0,NBA,SF,80.0,9.0,2207.0,6.9,14.4,0.48,0.0,0.1,0.0,6.9,14.3,0.48,4.0,4.6,0.87,3.7,7.0,10.8,3.2,1.9,0.5,2.2,4.4,17.8,,113.0,107.0
1992,18,609,MIN,Minnesota Timberwolves,29.0,NBA,SF,11.0,8.0,344.0,8.4,20.8,0.4,0.0,0.1,0.0,8.4,20.7,0.4,6.5,7.8,0.83,3.5,6.6,10.1,4.8,1.8,0.9,3.8,4.6,23.2,,99.0,112.0
1992,29,609,UTA,Utah Jazz,29.0,NBA,SF,69.0,1.0,1863.0,6.6,13.2,0.5,0.0,0.1,0.0,6.6,13.1,0.51,3.5,4.0,0.88,3.8,7.1,10.9,2.9,1.9,0.4,1.9,4.4,16.8,,118.0,106.0
1993,29,609,UTA,Utah Jazz,30.0,NBA,SF,82.0,58.0,2555.0,7.5,14.9,0.5,0.0,0.1,0.0,7.5,14.8,0.51,3.5,4.2,0.83,3.8,6.3,10.1,3.4,2.1,0.6,2.1,4.9,18.5,,114.0,107.0
1994,29,609,UTA,Utah Jazz,31.0,NBA,SF,82.0,17.0,2149.0,6.4,14.1,0.46,0.1,0.7,0.21,6.3,13.4,0.47,2.8,3.5,0.81,3.6,5.7,9.3,2.9,2.4,0.6,2.2,5.1,15.8,,106.0,104.0
1995,1,609,ATL,Atlanta Hawks,32.0,NBA,SF,81.0,4.0,1389.0,7.9,17.8,0.44,0.5,2.2,0.25,7.3,15.7,0.47,3.0,4.4,0.68,3.8,6.3,10.1,2.6,2.1,0.6,2.8,6.2,19.3,,101.0,105.0
1996,31,609,TOT,Total After Trade,33.0,NBA,SF,71.0,2.0,1284.0,6.2,14.1,0.44,0.1,0.7,0.17,6.1,13.4,0.46,4.0,4.8,0.83,3.3,6.6,9.8,3.4,2.5,0.8,2.7,5.9,16.6,,106.0,106.0
1996,26,609,SAC,Sacramento Kings,33.0,NBA,SF,49.0,2.0,930.0,6.5,14.3,0.45,0.1,0.7,0.08,6.4,13.7,0.47,4.3,5.1,0.84,3.0,6.9,9.9,3.4,2.6,0.9,2.8,5.3,17.2,,107.0,107.0
1996,16,609,MIA,Miami Heat,33.0,NBA,SF,22.0,0.0,354.0,5.7,13.7,0.41,0.3,0.9,0.33,5.4,12.8,0.42,3.4,4.2,0.82,3.9,5.8,9.7,3.4,2.4,0.4,2.5,7.6,15.0,,104.0,103.0
1997,1,609,ATL,Atlanta Hawks,34.0,NBA,SF,70.0,65.0,2305.0,6.1,14.4,0.42,1.8,5.0,0.36,4.3,9.4,0.46,2.1,2.6,0.8,1.8,5.2,7.1,3.0,2.2,0.2,2.0,4.2,16.0,,107.0,104.0
1998,1,609,ATL,Atlanta Hawks,35.0,NBA,SF,79.0,79.0,2699.0,6.7,15.2,0.44,1.0,2.9,0.35,5.7,12.3,0.46,2.0,2.6,0.79,1.6,5.8,7.3,3.5,2.1,0.1,1.7,4.0,16.4,,108.0,105.0
1999,1,609,ATL,Atlanta Hawks,36.0,NBA,SF,47.0,6.0,1066.0,6.9,17.7,0.39,2.0,6.3,0.32,4.9,11.4,0.43,2.7,4.2,0.65,2.0,5.7,7.7,2.3,1.6,0.4,2.3,3.9,18.6,,100.0,99.0
2001,28,609,TOR,Toronto Raptors,38.0,NBA,SF,15.0,1.0,117.0,4.1,17.1,0.24,0.0,2.3,0.0,4.1,14.9,0.27,0.9,1.8,0.5,1.4,4.5,5.9,1.8,0.9,0.0,1.4,8.1,9.0,,62.0,108.0
