Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2011,5,114,CHI,Charlotte Bobcats,24.0,NBA,C,15.0,148.0,4.3,0.43,0.0,0.77,7.9,17.3,12.5,1.0,0.7,4.2,28.7,7.6,,-0.1,0.2,0.1,0.03,,-6.7,0.9,-5.8,-0.1
2012,5,114,CHI,Charlotte Bobcats,25.0,NBA,C,6.0,128.0,8.6,0.47,0.0,1.21,7.0,16.6,11.9,9.6,0.4,5.8,27.1,10.7,,-0.1,0.3,0.1,0.06,,-3.9,3.7,-0.2,0.1
2013,11,114,HOU,Houston Rockets,26.0,NBA,C,6.0,208.0,16.9,0.62,0.0,1.2,11.1,25.1,18.0,2.4,0.7,4.2,16.7,15.2,,0.4,0.1,0.5,0.12,,0.2,0.8,1.0,0.2
2014,11,114,HOU,Houston Rockets,27.0,NBA,C,6.0,163.0,9.1,0.51,0.0,0.09,13.8,19.4,16.5,3.5,1.0,2.0,24.3,11.8,,0.0,0.1,0.1,0.03,,-3.7,-0.3,-4.0,-0.1
2015,19,114,NOP,New Orleans Pelicans,28.0,NBA,C,4.0,79.0,9.4,0.31,0.0,0.7,17.2,23.4,20.4,10.2,3.3,0.0,27.7,10.5,,0.0,0.0,0.0,-0.0,,-2.4,-0.2,-2.6,0.0
