SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,22,ORL,Nikola Vuaevic,29,5,5,185,56,111,0.5,18,44,0.41,38,67,0.57,0.59,10,11,0.91,9,46,55,20,4,3,13,13,140
2020,22,ORL,Evan Fournier,27,5,5,171,20,57,0.35,12,35,0.34,8,22,0.36,0.46,12,17,0.71,3,17,20,13,6,3,9,10,64
2020,22,ORL,Markelle Fultz,21,5,5,147,24,60,0.4,6,16,0.38,18,44,0.41,0.45,6,7,0.86,0,11,11,26,5,3,13,20,60
2020,22,ORL,Gary Clark,25,5,5,144,11,33,0.33,11,32,0.34,0,1,0.0,0.5,4,5,0.8,4,24,28,7,5,2,2,7,37
2020,22,ORL,Terrence Ross,28,5,0,135,30,64,0.47,10,30,0.33,20,34,0.59,0.55,12,14,0.86,1,21,22,5,4,1,8,14,82
2020,22,ORL,D.J. Augustin,32,5,0,128,18,46,0.39,8,17,0.47,10,29,0.34,0.48,22,23,0.96,0,10,10,30,1,0,12,6,66
2020,22,ORL,James Ennis,29,5,5,119,12,35,0.34,4,16,0.25,8,19,0.42,0.4,7,9,0.78,6,23,29,6,5,2,6,19,35
2020,22,ORL,Khem Birch,27,5,0,89,7,14,0.5,0,0,,7,14,0.5,0.5,10,11,0.91,9,16,25,7,1,0,5,11,24
2020,22,ORL,Wesley Iwundu,25,5,0,76,6,20,0.3,4,7,0.57,2,13,0.15,0.4,5,8,0.62,1,10,11,4,3,2,3,5,21
2020,22,ORL,B.J. Johnson,24,1,0,4,1,2,0.5,1,1,1.0,0,1,0.0,0.75,0,0,,0,2,2,0,0,0,0,0,3
2020,22,ORL,Vic Law,24,1,0,4,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,2,2,1,0,0,0,0,3
