SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,14,LAL,Anthony Davis,26,21,21,769,205,359,0.57,23,60,0.38,182,299,0.61,0.6,149,179,0.83,55,149,204,73,26,30,53,56,582
2020,14,LAL,LeBron James,35,21,21,762,214,382,0.56,44,119,0.37,170,263,0.65,0.62,108,150,0.72,28,198,226,184,26,18,84,40,580
2020,14,LAL,Kentavious Caldwell-Pope,26,21,21,608,79,189,0.42,45,119,0.38,34,70,0.49,0.54,22,27,0.82,8,36,44,28,21,4,15,40,225
2020,14,LAL,Danny Green,32,21,21,525,59,170,0.35,39,115,0.34,20,55,0.36,0.46,10,15,0.67,25,41,66,26,20,16,12,48,167
2020,14,LAL,Alex Caruso,25,21,1,510,48,113,0.42,17,61,0.28,31,52,0.6,0.5,24,30,0.8,15,33,48,59,23,12,31,55,137
2020,14,LAL,Kyle Kuzma,24,21,0,484,77,179,0.43,26,83,0.31,51,96,0.53,0.5,29,37,0.78,18,47,65,17,6,7,21,50,209
2020,14,LAL,Rajon Rondo,33,16,0,395,55,121,0.46,20,50,0.4,35,71,0.49,0.54,13,19,0.68,13,56,69,105,22,2,34,36,143
2020,14,LAL,Markieff Morris,30,21,2,385,44,98,0.45,29,69,0.42,15,29,0.52,0.6,7,9,0.78,12,52,64,20,6,3,17,54,124
2020,14,LAL,Dwight Howard,34,18,7,282,39,57,0.68,1,2,0.5,38,55,0.69,0.69,25,45,0.56,32,51,83,9,8,8,16,55,104
2020,14,LAL,JaVale McGee,32,14,11,135,20,32,0.62,0,2,0.0,20,30,0.67,0.62,1,2,0.5,16,28,44,7,2,10,9,22,41
2020,14,LAL,J.R. Smith,34,10,0,75,7,26,0.27,6,22,0.27,1,4,0.25,0.38,0,0,,0,3,3,3,2,0,7,11,20
2020,14,LAL,Dion Waiters,28,5,0,38,4,12,0.33,0,4,0.0,4,8,0.5,0.33,2,2,1.0,0,2,2,2,1,1,1,2,10
2020,14,LAL,Jared Dudley,34,9,0,31,0,4,0.0,0,3,0.0,0,1,0.0,0.0,0,0,,0,2,2,0,4,1,2,2,0
2020,14,LAL,Quinn Cook,26,6,0,24,5,10,0.5,2,4,0.5,3,6,0.5,0.6,1,1,1.0,0,1,1,5,0,0,1,1,13
2020,14,LAL,Talen Horton-Tucker,19,2,0,17,6,12,0.5,2,5,0.4,4,7,0.57,0.58,0,0,,0,5,5,0,2,0,0,4,14
