SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,25,POR,CJ McCollum,28,5,5,196,44,99,0.44,13,35,0.37,31,64,0.48,0.51,15,22,0.68,5,24,29,16,6,2,15,10,116
2020,25,POR,Carmelo Anthony,35,5,5,176,28,68,0.41,8,19,0.42,20,49,0.41,0.47,12,14,0.86,1,24,25,10,5,2,13,20,76
2020,25,POR,Jusuf Nurkic,25,5,5,161,25,57,0.44,3,11,0.27,22,46,0.48,0.46,18,23,0.78,14,38,52,18,7,1,13,21,71
2020,25,POR,Gary Trent,21,5,1,153,16,45,0.36,10,24,0.42,6,21,0.29,0.47,6,7,0.86,5,5,10,3,4,0,5,16,48
2020,25,POR,Damian Lillard,29,4,4,143,26,64,0.41,13,33,0.39,13,31,0.42,0.51,32,33,0.97,1,13,14,17,2,1,14,4,97
2020,25,POR,Hassan Whiteside,30,5,3,106,13,24,0.54,1,1,1.0,12,23,0.52,0.56,7,14,0.5,7,28,35,2,1,10,6,17,34
2020,25,POR,Anfernee Simons,20,4,0,82,8,26,0.31,6,14,0.43,2,12,0.17,0.42,5,6,0.83,1,10,11,10,6,0,4,7,27
2020,25,POR,Mario Hezonja,24,5,0,68,9,22,0.41,2,7,0.29,7,15,0.47,0.46,3,4,0.75,2,14,16,6,3,0,3,8,23
2020,25,POR,Wenyen Gabriel,22,4,2,53,9,15,0.6,2,5,0.4,7,10,0.7,0.67,1,2,0.5,7,3,10,4,2,2,5,16,21
2020,25,POR,Jaylen Hoard,20,3,0,41,7,12,0.58,0,0,,7,12,0.58,0.58,0,0,,5,4,9,1,0,0,2,5,14
2020,25,POR,Jaylen Adams,23,3,0,21,3,9,0.33,0,4,0.0,3,5,0.6,0.33,0,0,,1,2,3,2,1,0,0,1,6
