SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,6,CLE,LeBron James,22,20,20,893,166,399,0.42,21,75,0.28,145,324,0.45,0.44,148,196,0.76,26,135,161,159,34,10,66,40,501
2007,6,CLE,Zydrunas Ilgauskas,31,20,20,649,97,197,0.49,0,0,,97,197,0.49,0.49,57,68,0.84,66,127,193,17,9,16,32,60,251
2007,6,CLE,Larry Hughes,28,18,18,639,69,199,0.35,19,54,0.35,50,145,0.34,0.39,47,63,0.75,9,62,71,44,25,8,42,35,204
2007,6,CLE,Sasha Pavlovic,23,20,20,616,72,189,0.38,20,58,0.34,52,131,0.4,0.43,19,36,0.53,13,38,51,32,19,5,36,64,183
2007,6,CLE,Drew Gooden,25,20,20,605,99,201,0.49,0,2,0.0,99,199,0.5,0.49,30,39,0.77,49,111,160,20,10,9,27,62,228
2007,6,CLE,Anderson Varejao,24,20,0,447,46,90,0.51,0,4,0.0,46,86,0.54,0.51,27,48,0.56,46,73,119,11,21,11,20,53,119
2007,6,CLE,Daniel Gibson,20,20,2,402,50,116,0.43,27,66,0.41,23,50,0.46,0.55,38,43,0.88,9,23,32,21,12,4,9,34,165
2007,6,CLE,Eric Snow,33,19,0,244,12,38,0.32,0,3,0.0,12,35,0.34,0.32,8,14,0.57,7,21,28,29,11,2,8,22,32
2007,6,CLE,Donyell Marshall,33,19,0,204,23,69,0.33,14,45,0.31,9,24,0.38,0.44,7,11,0.64,12,29,41,5,3,4,5,30,67
2007,6,CLE,Damon Jones,30,11,0,139,8,26,0.31,7,22,0.32,1,4,0.25,0.44,3,3,1.0,1,8,9,11,0,0,0,10,26
2007,6,CLE,Ira Newble,32,6,0,10,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,1,1,1,0,0,0,3,0
2007,6,CLE,Scot Pollard,31,3,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
2007,6,CLE,Shannon Brown,21,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
