Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2023,Jerome Moiso,"June 15, 1978",165.0,4.0,7.45,0.74,1.52,0.48,0.0,0.02,0,0.74,1.5,0.49,0.48,0.43,0.66,0.64,0.65,1.58,2.21,0.18,0.25,0.35,0.53,0.98,1.9
