Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,17,710,MIL,Milwaukee Bucks,Todd Day,"January 7, 1970",23.0,NBA,SG,71.0,37.0,1931.0,6.7,15.4,0.43,1.0,3.4,0.29,5.7,12.0,0.47,4.0,5.5,0.72,2.7,2.7,5.4,2.2,1.4,0.9,2.2,4.1,18.3
1994,17,710,MIL,Milwaukee Bucks,Todd Day,"January 7, 1970",24.0,NBA,SG,76.0,39.0,2127.0,5.9,14.3,0.42,0.6,2.5,0.22,5.4,11.8,0.46,3.9,5.6,0.7,1.9,3.3,5.2,2.3,1.7,0.9,2.2,3.7,16.3
1995,17,710,MIL,Milwaukee Bucks,Todd Day,"January 7, 1970",25.0,NBA,SG,82.0,81.0,2717.0,5.9,13.9,0.42,2.2,5.5,0.39,3.7,8.4,0.45,3.4,4.5,0.75,1.3,3.0,4.3,1.8,1.4,0.8,2.1,3.7,17.4
1996,31,710,TOT,Total After Trade,Todd Day,"January 7, 1970",26.0,NBA,SG,79.0,12.0,1807.0,6.0,16.3,0.37,2.0,6.0,0.33,4.0,10.3,0.39,4.5,5.7,0.78,1.4,3.1,4.5,2.1,1.6,1.0,2.2,4.5,18.4
1996,17,710,MIL,Milwaukee Bucks,Todd Day,"January 7, 1970",26.0,NBA,SG,8.0,0.0,171.0,4.6,14.9,0.31,1.1,5.3,0.2,3.6,9.7,0.37,5.1,5.5,0.92,1.7,2.9,4.6,1.1,0.8,0.6,2.3,5.7,15.4
1996,2,710,BOS,Boston Celtics,Todd Day,"January 7, 1970",26.0,NBA,SG,71.0,12.0,1636.0,6.1,16.4,0.37,2.1,6.1,0.34,4.0,10.3,0.39,4.4,5.7,0.77,1.4,3.1,4.4,2.2,1.7,1.1,2.2,4.4,18.7
1997,2,710,BOS,Boston Celtics,Todd Day,"January 7, 1970",27.0,NBA,SG,81.0,27.0,2277.0,6.3,15.8,0.4,2.0,5.5,0.36,4.3,10.3,0.42,4.0,5.2,0.77,1.7,3.5,5.2,1.8,1.7,0.8,2.0,3.3,18.6
1998,16,710,MIA,Miami Heat,Todd Day,"January 7, 1970",28.0,NBA,SG,5.0,0.0,69.0,5.7,16.2,0.36,1.0,6.3,0.17,4.7,9.9,0.47,3.1,4.7,0.67,2.1,1.0,3.1,3.7,3.7,0.0,1.6,5.2,15.7
2000,24,710,PHO,Phoenix Suns,Todd Day,"January 7, 1970",30.0,NBA,SG,58.0,1.0,941.0,5.0,12.6,0.39,2.4,6.3,0.39,2.5,6.3,0.4,2.8,4.1,0.67,1.2,3.7,4.9,2.5,1.7,0.8,1.9,4.9,15.1
2001,18,710,MIN,Minnesota Timberwolves,Todd Day,"January 7, 1970",31.0,NBA,SG,31.0,0.0,345.0,4.6,12.3,0.37,2.7,7.2,0.38,1.9,5.1,0.37,1.9,2.4,0.78,1.0,2.8,3.9,2.9,1.0,0.7,2.5,5.4,13.8
