Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,25,2826,POR,Portland Trail Blazers,19.0,NBA,PG,68.0,1330.0,9.7,0.47,0.16,0.31,0.9,7.8,4.5,27.8,1.4,0.2,20.4,21.2,-0.9,0.5,-0.4,-0.01,-3.4,-2.5,-5.9,-1.3
2006,25,2826,POR,Portland Trail Blazers,20.0,NBA,PG,68.0,1641.0,13.0,0.49,0.28,0.3,1.4,7.5,4.4,26.5,2.2,0.3,14.9,22.2,0.4,0.2,0.6,0.02,-1.2,-1.6,-2.8,-0.3
2007,2,2826,BOS,Boston Celtics,21.0,NBA,PG,78.0,1578.0,8.6,0.46,0.27,0.23,1.3,7.1,4.1,22.7,1.4,0.5,15.8,17.8,-0.5,1.0,0.5,0.02,-3.2,-1.0,-4.2,-0.9
2008,18,2826,MIN,Minnesota Timberwolves,22.0,NBA,PG,60.0,1933.0,10.4,0.46,0.2,0.19,0.9,7.4,4.0,27.7,1.6,0.5,15.6,16.6,0.2,0.5,0.7,0.02,-2.2,-1.0,-3.1,-0.6
2009,18,2826,MIN,Minnesota Timberwolves,23.0,NBA,PG,75.0,2095.0,10.8,0.48,0.3,0.23,1.7,5.5,3.5,26.1,1.8,0.4,16.0,19.6,0.0,0.8,0.8,0.02,-2.0,-1.4,-3.4,-0.7
2010,31,2826,TOT,Total After Trade,24.0,NBA,PG,43.0,659.0,10.3,0.48,0.28,0.18,0.9,7.1,4.0,29.9,1.9,0.6,18.7,18.4,-0.1,0.4,0.3,0.02,-3.4,-1.0,-4.4,-0.4
2010,13,2826,LAC,Los Angeles Clippers,24.0,NBA,PG,39.0,582.0,9.8,0.47,0.28,0.19,1.0,7.2,4.1,30.3,2.0,0.6,19.7,17.4,-0.1,0.3,0.2,0.02,-3.5,-0.8,-4.3,-0.3
2010,6,2826,CLE,Cleveland Cavaliers,24.0,NBA,PG,4.0,77.0,14.0,0.52,0.26,0.17,0.0,5.9,3.1,27.1,1.4,0.0,13.7,26.4,0.0,0.1,0.1,0.06,-2.0,-2.7,-4.7,-0.1
2011,18,2826,MIN,Minnesota Timberwolves,25.0,NBA,PG,37.0,711.0,10.5,0.5,0.32,0.25,2.6,5.9,4.2,24.2,1.7,0.3,19.3,19.9,0.0,0.2,0.1,0.01,-1.9,-1.6,-3.5,-0.3
2012,24,2826,PHO,Phoenix Suns,26.0,NBA,PG,60.0,895.0,13.2,0.5,0.31,0.2,2.5,8.9,5.7,24.5,2.4,1.0,15.5,22.3,0.4,0.7,1.1,0.06,-1.7,0.4,-1.3,0.1
2013,31,2826,TOT,Total After Trade,27.0,NBA,PG,59.0,980.0,10.9,0.49,0.48,0.22,1.5,8.5,4.9,23.9,2.0,0.8,15.9,18.5,0.3,0.5,0.8,0.04,-1.5,-0.2,-1.7,0.1
2013,24,2826,PHO,Phoenix Suns,27.0,NBA,PG,46.0,795.0,10.9,0.5,0.46,0.23,1.7,8.2,4.9,21.9,1.8,0.9,16.3,18.2,0.3,0.4,0.7,0.04,-1.4,-0.3,-1.7,0.1
2013,28,2826,TOR,Toronto Raptors,27.0,NBA,PG,13.0,185.0,10.7,0.42,0.6,0.19,0.6,9.8,5.1,32.5,2.6,0.4,14.1,19.6,0.0,0.1,0.1,0.03,-1.8,0.1,-1.7,0.0
2015,21,2826,OKC,Oklahoma City Thunder,29.0,NBA,PG,16.0,327.0,11.4,0.48,0.48,0.27,0.7,9.0,4.9,20.8,1.5,0.0,11.4,20.8,0.2,0.2,0.4,0.06,-1.0,-0.4,-1.4,0.1
