Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,12,1291,IND,Indiana Pacers,Solomon Hill,"March 18, 1991",22.0,NBA,SF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,12,1291,IND,Indiana Pacers,Solomon Hill,"March 18, 1991",24.0,NBA,SF,7.0,0.0,198.0,14.0,31.0,0.45,11.0,19.0,0.58,3.0,12.0,0.25,0.63,15.0,16.0,0.94,5.0,23.0,28.0,8.0,2.0,0.0,3.0,20.0,54.0
2018,19,1291,NOP,New Orleans Pelicans,Solomon Hill,"March 18, 1991",26.0,NBA,SF,9.0,0.0,114.0,9.0,25.0,0.36,6.0,16.0,0.38,3.0,9.0,0.33,0.48,9.0,10.0,0.9,6.0,11.0,17.0,7.0,1.0,1.0,6.0,17.0,33.0
2020,16,1291,MIA,Miami Heat,Solomon Hill,"March 18, 1991",28.0,NBA,PF,7.0,0.0,42.0,5.0,9.0,0.56,2.0,6.0,0.33,3.0,3.0,1.0,0.67,0.0,0.0,,1.0,6.0,7.0,3.0,1.0,0.0,0.0,5.0,12.0
