Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,5,653,CHI,Charlotte Bobcats,19.0,NBA,C,72.0,1150.0,14.4,0.54,0.0,0.42,11.0,16.8,13.8,4.0,0.7,3.4,13.4,20.7,1.0,0.8,1.8,0.08,-2.4,-1.9,-4.4,-0.7
2003,5,653,CHI,Charlotte Bobcats,20.0,NBA,C,81.0,1571.0,17.5,0.61,0.0,0.5,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,2.3,1.1,3.5,0.11,-0.6,-1.3,-1.9,0.0
2004,5,653,CHI,Charlotte Bobcats,21.0,NBA,PF,73.0,2154.0,14.8,0.54,0.0,0.42,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,1.1,1.8,3.0,0.07,-1.7,-1.1,-2.8,-0.5
2005,5,653,CHI,Charlotte Bobcats,22.0,NBA,C,63.0,1808.0,16.3,0.58,0.0,0.43,7.2,13.6,10.5,4.1,0.6,2.4,15.8,25.5,1.5,2.8,4.3,0.12,-0.7,0.2,-0.6,0.7
2006,20,653,NYK,New York Knicks,23.0,NBA,C,72.0,1865.0,17.0,0.6,0.0,0.81,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,2.3,1.0,3.3,0.08,-0.5,-1.6,-2.1,0.0
2007,20,653,NYK,New York Knicks,24.0,NBA,C,81.0,2849.0,17.0,0.6,0.0,0.65,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,3.1,1.6,4.7,0.08,-0.1,-1.8,-1.8,0.1
2008,20,653,NYK,New York Knicks,25.0,NBA,C,59.0,1530.0,15.0,0.58,0.0,0.55,8.0,12.6,10.2,3.8,0.5,1.5,15.7,23.5,1.3,0.4,1.7,0.05,-0.8,-2.0,-2.8,-0.3
2009,20,653,NYK,New York Knicks,26.0,NBA,C,3.0,12.0,2.8,0.75,0.0,1.5,0.0,37.7,18.2,0.0,0.0,0.0,37.6,19.3,0.0,0.0,0.0,-0.06,-13.2,0.8,-12.4,0.0
2010,20,653,NYK,New York Knicks,27.0,NBA,C,7.0,62.0,-1.9,0.46,0.0,0.81,7.2,16.8,11.9,0.0,0.0,1.2,31.3,30.2,-0.4,0.0,-0.3,-0.26,-14.4,-4.1,-18.5,-0.3
2012,16,653,MIA,Miami Heat,29.0,NBA,C,14.0,83.0,3.6,0.51,0.0,0.31,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,-0.2,0.1,-0.1,-0.05,-9.4,-2.3,-11.8,-0.2
2013,7,653,DAL,Dallas Mavericks,30.0,NBA,C,2.0,25.0,-0.2,0.46,0.0,0.5,9.1,8.7,8.9,0.0,0.0,0.0,23.5,23.3,-0.1,0.0,-0.1,-0.15,-11.2,-3.7,-14.9,-0.1
