Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,25,3062,POR,Portland Trail Blazers,22.0,NBA,SF,7.0,35.0,26.3,0.56,0.15,0.9,13.7,15.9,14.8,21.3,1.5,2.1,17.7,44.4,0.0,0.1,0.1,0.1,2.3,-1.3,1.0,0.0
2001,25,3062,POR,Portland Trail Blazers,24.0,NBA,SF,75.0,1995.0,18.8,0.57,0.07,0.33,7.4,14.3,11.0,18.4,2.5,0.7,16.9,23.3,3.4,2.6,5.9,0.14,1.5,0.7,2.3,2.1
2002,25,3062,POR,Portland Trail Blazers,25.0,NBA,SG,74.0,2348.0,18.4,0.54,0.17,0.28,6.0,16.4,11.1,15.8,2.6,0.8,14.1,26.4,3.0,3.0,6.0,0.12,1.4,0.5,1.9,2.3
2003,25,3062,POR,Portland Trail Blazers,26.0,NBA,SG,75.0,2396.0,15.7,0.5,0.13,0.32,4.9,14.9,9.9,18.0,2.8,0.6,16.0,25.9,0.9,3.1,4.0,0.08,-0.6,0.4,-0.2,1.1
2004,31,3062,TOT,Total After Trade,27.0,NBA,SG,72.0,1872.0,13.0,0.48,0.08,0.22,4.8,11.2,7.9,13.6,2.6,0.7,14.8,26.5,-0.9,1.8,0.9,0.02,-2.5,-0.5,-3.0,-0.4
2004,25,3062,POR,Portland Trail Blazers,27.0,NBA,SG,13.0,404.0,11.3,0.42,0.05,0.15,6.2,11.7,9.0,15.6,2.8,0.6,14.6,25.7,-0.5,0.3,-0.1,-0.02,-3.8,-0.6,-4.4,-0.3
2004,15,3062,MEM,Memphis Grizzlies,27.0,NBA,SG,59.0,1468.0,13.5,0.49,0.09,0.23,4.3,11.1,7.7,13.0,2.5,0.8,14.8,26.8,-0.5,1.5,1.0,0.03,-2.1,-0.5,-2.5,-0.2
2005,15,3062,MEM,Memphis Grizzlies,28.0,NBA,SG,69.0,1489.0,15.9,0.52,0.17,0.3,4.0,14.4,9.2,10.2,3.1,1.4,11.4,25.0,0.6,2.5,3.1,0.1,-0.8,1.4,0.6,1.0
2006,26,3062,SAC,Sacramento Kings,29.0,NBA,SG,52.0,1684.0,16.6,0.51,0.07,0.31,10.0,17.8,13.9,14.8,2.9,1.1,15.3,22.4,0.7,2.7,3.4,0.1,-0.4,0.8,0.4,1.0
2007,11,3062,HOU,Houston Rockets,30.0,NBA,SF,28.0,590.0,8.9,0.45,0.03,0.4,5.1,18.2,11.7,8.9,2.2,1.7,19.0,23.7,-1.3,1.2,-0.1,-0.01,-5.7,1.3,-4.4,-0.4
2008,31,3062,TOT,Total After Trade,31.0,NBA,SG,73.0,1562.0,14.4,0.5,0.09,0.4,6.2,17.8,12.0,10.2,2.6,1.5,13.3,22.7,-0.1,3.0,3.0,0.09,-2.0,1.7,-0.3,0.7
2008,11,3062,HOU,Houston Rockets,31.0,NBA,SG,51.0,1124.0,14.1,0.48,0.09,0.42,6.4,19.5,13.0,11.8,2.4,1.6,13.5,22.9,-0.2,2.4,2.1,0.09,-2.3,2.0,-0.2,0.5
2008,19,3062,NOH,New Orleans Hornets,31.0,NBA,SG,22.0,438.0,15.1,0.54,0.08,0.34,5.5,13.7,9.5,6.2,2.9,1.4,13.0,22.0,0.2,0.7,0.8,0.09,-1.4,1.0,-0.4,0.2
