Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,24.0,CLE,NBA,PF,81.0,2.0,1661.0,275.0,643.0,0.428,23.0,77.0,0.299,252.0,566.0,0.445,0.446,124.0,152.0,0.816,99.0,187.0,286.0,142.0,43.0,25.0,120.0,230.0,697.0
1992,25.0,CLE,NBA,PF,68.0,1.0,937.0,134.0,328.0,0.409,17.0,48.0,0.354,117.0,280.0,0.418,0.434,61.0,73.0,0.836,53.0,160.0,213.0,75.0,22.0,15.0,46.0,135.0,346.0
1993,26.0,CLE,NBA,PF,76.0,1.0,1461.0,220.0,459.0,0.479,34.0,82.0,0.415,186.0,377.0,0.493,0.516,99.0,113.0,0.876,81.0,198.0,279.0,137.0,29.0,49.0,83.0,171.0,573.0
1994,27.0,CLE,NBA,PF,70.0,1.0,965.0,149.0,334.0,0.446,14.0,51.0,0.275,135.0,283.0,0.477,0.467,38.0,43.0,0.884,47.0,94.0,141.0,74.0,28.0,22.0,41.0,113.0,350.0
1995,28.0,CLE,NBA,PF,82.0,6.0,1290.0,223.0,500.0,0.446,94.0,233.0,0.403,129.0,267.0,0.483,0.54,74.0,84.0,0.881,30.0,113.0,143.0,96.0,27.0,22.0,59.0,131.0,614.0
1996,29.0,CLE,NBA,PF,82.0,79.0,2680.0,422.0,919.0,0.459,143.0,363.0,0.394,279.0,556.0,0.502,0.537,103.0,134.0,0.769,71.0,238.0,309.0,191.0,57.0,37.0,122.0,233.0,1090.0
1997,30.0,CLE,NBA,PF,82.0,48.0,2633.0,341.0,794.0,0.429,114.0,284.0,0.401,227.0,510.0,0.445,0.501,74.0,87.0,0.851,82.0,255.0,337.0,151.0,56.0,32.0,94.0,245.0,870.0
1998,31.0,CLE,NBA,PF,69.0,3.0,1034.0,113.0,286.0,0.395,33.0,99.0,0.333,80.0,187.0,0.428,0.453,32.0,40.0,0.8,23.0,91.0,114.0,59.0,26.0,17.0,53.0,118.0,291.0
1999,32.0,CLE,NBA,PF,50.0,10.0,1058.0,141.0,296.0,0.476,38.0,97.0,0.392,103.0,199.0,0.518,0.541,29.0,33.0,0.879,16.0,86.0,102.0,53.0,23.0,10.0,39.0,113.0,349.0
2001,34.0,SAS,NBA,SF,80.0,29.0,1688.0,178.0,375.0,0.475,70.0,156.0,0.449,108.0,219.0,0.493,0.568,22.0,30.0,0.733,55.0,168.0,223.0,71.0,28.0,21.0,50.0,169.0,448.0
2002,35.0,SAS,NBA,SF,50.0,2.0,799.0,76.0,177.0,0.429,43.0,99.0,0.434,33.0,78.0,0.423,0.551,34.0,36.0,0.944,15.0,75.0,90.0,48.0,16.0,9.0,22.0,70.0,229.0
2003,36.0,SAS,NBA,SF,64.0,1.0,601.0,44.0,124.0,0.355,21.0,60.0,0.35,23.0,64.0,0.359,0.44,10.0,13.0,0.769,20.0,55.0,75.0,21.0,7.0,9.0,27.0,55.0,119.0
