Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,23.0,NBA,PG,59.0,1.0,571.0,6.5,15.3,0.42,0.8,2.4,0.32,5.7,13.0,0.44,7.1,8.5,0.83,1.0,3.1,4.1,9.1,1.9,0.3,5.9,7.5,20.8,102.0,109.0
1997,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,24.0,NBA,PG,76.0,46.0,2064.0,7.2,16.2,0.44,1.5,4.1,0.37,5.7,12.2,0.47,3.9,5.1,0.76,0.9,3.4,4.3,8.3,2.6,0.1,4.0,5.8,19.7,105.0,106.0
1998,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,25.0,NBA,PG,82.0,0.0,1547.0,7.1,16.9,0.42,0.7,2.5,0.3,6.4,14.5,0.44,4.0,4.6,0.86,1.0,3.3,4.3,9.9,3.0,0.2,3.9,6.8,18.9,103.0,102.0
1999,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,26.0,NBA,PG,49.0,0.0,1043.0,6.8,16.2,0.42,1.2,3.1,0.37,5.6,13.1,0.43,3.7,4.4,0.84,1.0,3.2,4.3,9.0,2.2,0.2,3.3,5.9,18.4,106.0,106.0
2000,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,27.0,NBA,PG,82.0,0.0,1691.0,8.3,17.1,0.48,1.1,2.8,0.38,7.2,14.3,0.5,4.8,5.8,0.82,0.5,3.8,4.3,8.3,2.3,0.2,3.3,6.2,22.4,112.0,105.0
2001,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,28.0,NBA,PG,77.0,21.0,2457.0,7.6,17.2,0.44,0.8,2.1,0.38,6.8,15.1,0.45,4.1,4.9,0.83,0.8,4.0,4.9,10.3,2.4,0.2,2.8,5.4,20.1,110.0,104.0
2002,31,234,TOT,Total After Trade,Travis Best,1972-07-12,29.0,NBA,PG,74.0,21.0,1747.0,6.9,15.6,0.44,0.6,1.8,0.36,6.2,13.8,0.45,3.1,3.5,0.9,0.6,3.9,4.5,9.8,2.7,0.2,3.0,5.2,17.5,106.0,106.0
2002,12,234,IND,Indiana Pacers,Travis Best,1972-07-12,29.0,NBA,PG,44.0,3.0,954.0,6.3,14.4,0.44,0.7,1.9,0.38,5.6,12.6,0.45,3.1,3.6,0.88,0.5,3.3,3.8,9.6,3.1,0.3,3.2,5.5,16.5,105.0,104.0
2002,5,234,CHI,Chicago Bulls,Travis Best,1972-07-12,29.0,NBA,PG,30.0,18.0,793.0,7.5,17.0,0.44,0.5,1.7,0.32,7.0,15.3,0.45,3.1,3.4,0.92,0.7,4.7,5.4,10.0,2.1,0.1,2.7,4.8,18.7,107.0,109.0
2003,16,234,MIA,Miami Heat,Travis Best,1972-07-12,30.0,NBA,PG,72.0,52.0,1807.0,7.0,17.6,0.4,1.1,3.3,0.33,5.9,14.3,0.41,3.2,3.7,0.85,0.8,3.7,4.4,7.7,1.3,0.2,3.2,5.3,18.2,97.0,106.0
2004,7,234,DAL,Dallas Mavericks,Travis Best,1972-07-12,31.0,NBA,PG,61.0,1.0,762.0,4.3,11.6,0.37,0.2,1.4,0.15,4.1,10.3,0.4,2.7,3.1,0.87,1.1,3.4,4.6,7.6,2.1,0.3,2.2,4.5,11.6,103.0,110.0
2005,3,234,NJN,New Jersey Nets,Travis Best,1972-07-12,32.0,NBA,PG,76.0,6.0,1461.0,7.0,16.7,0.42,1.0,3.1,0.31,6.0,13.5,0.45,4.0,4.5,0.88,0.7,3.2,3.9,5.3,2.4,0.3,2.5,5.5,19.0,102.0,105.0
