Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,13,2818,LAC,Los Angeles Clippers,21.0,NBA,PF,71.0,3.0,1513.0,7.6,16.1,0.48,0.0,0.0,0.0,7.6,16.0,0.48,4.1,5.8,0.71,2.8,4.2,7.0,1.3,0.8,1.0,2.5,5.3,19.4
1999,13,2818,LAC,Los Angeles Clippers,22.0,NBA,PF,46.0,45.0,1505.0,7.4,16.1,0.46,0.0,0.1,0.17,7.4,16.0,0.46,3.6,4.9,0.73,2.4,3.4,5.8,1.6,0.4,0.7,2.9,4.3,18.5
2001,11,2818,HOU,Houston Rockets,24.0,NBA,SF,69.0,69.0,1972.0,7.1,14.5,0.49,0.0,0.1,0.0,7.1,14.5,0.49,2.2,3.0,0.74,2.0,4.9,6.9,1.9,0.5,0.7,2.3,3.8,16.4
2003,11,2818,HOU,Houston Rockets,26.0,NBA,PF,67.0,9.0,1377.0,6.0,14.0,0.43,0.0,0.1,0.0,6.0,13.9,0.43,2.6,3.6,0.72,2.5,3.7,6.2,1.7,0.6,0.6,2.6,3.9,14.7
2004,11,2818,HOU,Houston Rockets,27.0,NBA,PF,75.0,10.0,2081.0,6.3,13.2,0.48,0.0,0.0,0.0,6.3,13.2,0.48,2.2,3.0,0.74,2.3,4.4,6.6,1.9,0.7,0.8,2.6,4.4,14.9
2005,31,2818,TOT,Total After Trade,28.0,NBA,"C,PF",65.0,16.0,1336.0,5.5,12.0,0.46,0.1,0.2,0.33,5.4,11.8,0.46,1.7,2.8,0.61,1.8,5.1,6.9,1.8,0.7,0.5,2.5,4.9,12.7
2005,11,2818,HOU,Houston Rockets,28.0,NBA,PF,38.0,16.0,905.0,5.1,11.6,0.44,0.1,0.3,0.38,4.9,11.3,0.44,1.6,2.4,0.65,1.6,4.9,6.5,2.1,0.6,0.5,2.5,4.9,11.8
2005,20,2818,NYK,New York Knicks,28.0,NBA,C,27.0,0.0,431.0,6.3,12.9,0.49,0.0,0.1,0.0,6.3,12.8,0.5,2.0,3.6,0.56,2.2,5.6,7.8,1.2,0.9,0.7,2.6,4.8,14.7
2006,20,2818,NYK,New York Knicks,29.0,NBA,PF,67.0,13.0,1210.0,5.4,11.6,0.47,0.0,0.0,0.0,5.4,11.5,0.47,1.7,2.5,0.7,1.9,4.9,6.8,1.6,0.6,0.4,3.1,5.3,12.6
2007,26,2818,SAC,Sacramento Kings,30.0,NBA,PF,12.0,2.0,103.0,2.8,9.8,0.29,0.0,0.0,,2.8,9.8,0.29,2.8,4.5,0.62,3.5,6.3,9.8,1.7,1.4,0.3,2.1,5.6,8.4
