Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,29,816,UTA,Utah Jazz,26.0,NBA,C,81,32,18.9,1.8,4.4,0.41,0.0,0.0,0.0,1.8,4.3,0.42,0.41,0.7,1.1,0.66,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3
1984,29,816,UTA,Utah Jazz,27.0,NBA,C,82,78,26.1,2.4,5.1,0.47,0.0,0.0,0.0,2.4,5.1,0.47,0.47,0.9,1.5,0.59,1.8,5.5,7.3,1.4,0.3,4.3,1.2,3.7,5.6
1985,29,816,UTA,Utah Jazz,28.0,NBA,C,82,82,34.3,3.7,8.2,0.45,0.0,0.0,,3.7,8.2,0.45,0.45,2.3,3.3,0.71,2.5,8.8,11.3,1.5,0.4,5.6,2.5,3.8,9.7
1986,29,816,UTA,Utah Jazz,29.0,NBA,C,80,80,31.9,3.5,7.4,0.47,0.0,0.0,,3.5,7.4,0.47,0.47,1.5,2.5,0.6,2.2,6.3,8.4,1.3,0.4,4.6,2.0,3.5,8.5
1987,29,816,UTA,Utah Jazz,30.0,NBA,C,79,79,31.7,3.0,7.4,0.4,0.0,0.0,,3.0,7.4,0.4,0.4,1.8,2.7,0.66,2.7,6.2,8.8,1.3,0.5,4.1,1.8,3.5,7.7
1988,29,816,UTA,Utah Jazz,31.0,NBA,C,82,82,33.3,2.8,6.6,0.42,0.0,0.0,,2.8,6.6,0.42,0.42,1.5,2.3,0.62,2.8,5.9,8.7,0.7,0.5,3.7,1.6,3.9,7.0
1989,29,816,UTA,Utah Jazz,32.0,NBA,C,82,82,35.5,2.3,5.0,0.46,0.0,0.0,,2.3,5.0,0.46,0.46,1.6,2.4,0.66,2.8,7.5,10.3,1.0,0.5,3.8,1.7,3.5,6.2
1990,29,816,UTA,Utah Jazz,33.0,NBA,C,82,82,27.8,1.9,3.7,0.53,0.0,0.0,,1.9,3.7,0.53,0.53,1.0,1.4,0.67,2.1,5.2,7.3,0.5,0.4,2.5,0.9,2.9,4.8
1991,29,816,UTA,Utah Jazz,34.0,NBA,C,80,80,32.3,2.1,3.7,0.58,0.0,0.0,,2.1,3.7,0.58,0.58,0.9,1.4,0.63,2.3,6.1,8.3,0.6,0.5,2.4,1.2,3.7,5.1
1992,29,816,UTA,Utah Jazz,35.0,NBA,C,81,81,25.0,1.3,3.0,0.45,0.0,0.0,,1.3,3.0,0.45,0.45,0.6,1.1,0.6,1.9,4.2,6.1,0.5,0.4,2.5,0.7,3.0,3.3
1993,29,816,UTA,Utah Jazz,36.0,NBA,C,64,57,17.3,1.1,2.0,0.55,0.0,0.0,,1.1,2.0,0.55,0.55,0.5,0.8,0.7,1.1,3.0,4.1,0.3,0.3,1.2,0.7,2.2,2.8
