Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986.0,3.0,1614,NJN,New Jersey Nets,Albert King,26.0,3.0,98.0,10.7,0.47,0.1,0.1,9.0,6.6,7.9,16.0,1.0,0.6,10.3,20.3,0.0,0.0,0.0,0.01,0.0,-2.0,-1.9,0.0
1986.0,3.0,3129,NJN,New Jersey Nets,Buck Williams,25.0,3.0,126.0,19.9,0.77,0.0,0.9,10.5,19.6,14.7,2.4,2.3,0.5,12.9,15.1,0.4,0.1,0.5,0.19,4.0,0.3,4.3,0.2
1986.0,3.0,704,NJN,New Jersey Nets,Darryl Dawkins,29.0,1.0,17.0,20.6,0.68,0.0,0.5,6.5,15.3,10.5,30.2,0.0,7.4,21.5,22.4,0.0,0.0,0.0,0.12,3.8,5.5,9.3,0.0
1986.0,3.0,593,NJN,New Jersey Nets,Darwin Cook,27.0,3.0,77.0,12.5,0.44,0.14,0.21,4.3,6.7,5.4,33.9,3.2,1.6,15.9,20.0,0.0,0.0,0.0,-0.01,-0.3,1.0,0.7,0.1
1986.0,3.0,2926,NJN,New Jersey Nets,Jeff Turner,23.0,3.0,18.0,-5.9,0.44,0.0,0.33,0.0,21.6,10.0,21.8,0.0,0.0,53.8,16.9,-0.1,0.0,-0.1,-0.25,-15.0,0.2,-14.8,-0.1
1986.0,3.0,2397,NJN,New Jersey Nets,Kelvin Ransey,27.0,3.0,68.0,12.2,0.53,0.14,0.36,4.9,7.6,6.2,26.2,0.7,0.0,13.6,17.7,0.1,0.0,0.1,0.05,0.9,-1.7,-0.8,0.0
1986.0,3.0,1505,NJN,New Jersey Nets,Mickey Johnson,33.0,3.0,54.0,4.6,0.36,0.1,0.58,4.1,21.6,12.2,5.1,1.8,0.0,11.2,20.3,-0.1,0.0,-0.1,-0.1,-5.4,-2.8,-8.2,-0.1
1986.0,3.0,1049,NJN,New Jersey Nets,Mike Gminski,26.0,3.0,109.0,16.4,0.53,0.0,0.63,11.2,22.6,16.4,6.8,1.8,1.1,14.1,24.0,0.1,0.1,0.2,0.08,1.5,-1.6,-0.1,0.1
1986.0,3.0,2175,NJN,New Jersey Nets,Mike O'Koren,27.0,2.0,21.0,-3.2,0.17,0.17,0.0,5.3,6.2,5.7,12.3,4.6,3.0,33.3,17.5,-0.1,0.0,-0.1,-0.26,-10.7,0.1,-10.6,0.0
1986.0,3.0,247,NJN,New Jersey Nets,Otis Birdsong,30.0,3.0,132.0,14.4,0.55,0.06,0.34,4.2,6.9,5.4,12.6,2.2,1.4,12.4,22.4,0.1,0.0,0.1,0.04,0.9,-0.1,0.8,0.1
