Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,25,POR,Portland Trail Blazers,Kiki Vandeweghe,27,4,149,19.6,0.67,0.03,0.46,1.6,2.0,1.8,8.4,0.6,0.7,9.8,24.6,0.5,0.0,0.6,0.18,4.5,-1.8,2.8,0.2
1986,25,POR,Portland Trail Blazers,Clyde Drexler,23,4,145,13.6,0.54,0.09,0.4,7.2,10.8,9.1,24.7,1.9,1.1,22.1,23.7,0.0,0.1,0.1,0.03,0.6,-1.3,-0.7,0.0
1986,25,POR,Portland Trail Blazers,Kenny Carr,30,4,143,15.3,0.61,0.02,0.36,7.3,30.0,19.7,6.6,1.6,0.4,14.1,15.8,0.2,0.2,0.4,0.13,0.7,0.1,0.9,0.1
1986,25,POR,Portland Trail Blazers,Mychal Thompson,31,4,140,16.3,0.58,0.0,0.48,9.1,15.3,12.5,14.6,0.3,1.1,13.3,21.5,0.2,0.1,0.3,0.09,2.0,-0.9,1.2,0.1
1986,25,POR,Portland Trail Blazers,Steve Colter,23,4,104,11.3,0.48,0.04,0.08,3.4,11.2,7.6,28.0,2.2,0.5,18.2,12.6,0.0,0.1,0.1,0.06,-0.9,0.9,0.1,0.1
1986,25,POR,Portland Trail Blazers,Caldwell Jones,35,4,73,4.4,0.37,0.0,0.24,14.3,13.4,13.8,5.0,0.0,1.4,17.6,12.4,-0.1,0.0,0.0,-0.03,-4.6,-3.1,-7.7,-0.1
1986,25,POR,Portland Trail Blazers,Jim Paxson,28,4,71,13.1,0.48,0.16,0.4,1.6,4.1,3.0,29.8,2.0,0.0,12.1,27.8,0.0,0.0,0.0,0.03,-0.2,-1.8,-2.1,0.0
1986,25,POR,Portland Trail Blazers,Terry Porter,22,4,68,9.6,0.47,0.22,0.15,1.7,5.7,3.9,24.2,2.0,1.5,17.3,20.4,-0.1,0.0,0.0,-0.02,-2.0,-0.9,-2.9,0.0
1986,25,POR,Portland Trail Blazers,Jerome Kersey,23,4,56,9.3,0.46,0.04,0.18,14.5,13.9,14.2,9.6,0.8,3.7,20.2,21.2,-0.1,0.0,0.0,-0.02,-4.0,-1.5,-5.4,0.0
1986,25,POR,Portland Trail Blazers,Ken Johnson,23,2,11,5.5,,,,0.0,17.7,9.6,0.0,8.4,0.0,100.0,3.6,0.0,0.0,0.0,0.0,-4.6,3.8,-0.8,0.0
