Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3119,C.J. Wilcox,1990-12-30,66.0,0.0,125.33,4.67,12.67,0.37,1.8,5.6,0.32,2.87,7.13,0.4,1.1,1.33,0.82,0.63,2.4,3.03,3.03,1.33,0.37,2.0,2.8,12.23
