Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,4,119,CHA,Charlotte Bobcats,21.0,NBA,PG,72.0,12.0,1908.0,267.0,621.0,0.43,108.0,246.0,0.44,159.0,375.0,0.42,0.52,208.0,233.0,0.89,17.0,116.0,133.0,250.0,42.0,2.0,119.0,140.0,850.0
2010,4,119,CHA,Charlotte Bobcats,22.0,NBA,PG,80.0,2.0,1472.0,168.0,435.0,0.39,70.0,178.0,0.39,98.0,257.0,0.38,0.47,102.0,131.0,0.78,11.0,86.0,97.0,193.0,45.0,5.0,74.0,127.0,508.0
2011,4,119,CHA,Charlotte Bobcats,23.0,NBA,PG,82.0,82.0,2757.0,399.0,958.0,0.42,111.0,333.0,0.33,288.0,625.0,0.46,0.47,269.0,297.0,0.91,38.0,187.0,225.0,498.0,54.0,3.0,155.0,152.0,1178.0
2012,4,119,CHA,Charlotte Bobcats,24.0,NBA,PG,48.0,46.0,1408.0,183.0,487.0,0.38,61.0,179.0,0.34,122.0,308.0,0.4,0.44,105.0,120.0,0.88,24.0,85.0,109.0,307.0,36.0,1.0,110.0,65.0,532.0
2013,12,119,IND,Indiana Pacers,25.0,NBA,PG,76.0,5.0,1226.0,103.0,294.0,0.35,67.0,190.0,0.35,36.0,104.0,0.35,0.46,83.0,99.0,0.84,20.0,71.0,91.0,170.0,34.0,3.0,68.0,64.0,356.0
2014,31,119,TOT,Total After Trade,26.0,NBA,PG,71.0,9.0,1939.0,298.0,718.0,0.42,133.0,332.0,0.4,165.0,386.0,0.43,0.51,201.0,227.0,0.88,15.0,115.0,130.0,313.0,53.0,3.0,125.0,147.0,930.0
2014,28,119,TOR,Toronto Raptors,26.0,NBA,PG,10.0,0.0,82.0,7.0,24.0,0.29,1.0,11.0,0.09,6.0,13.0,0.46,0.31,6.0,6.0,1.0,0.0,4.0,4.0,10.0,1.0,0.0,9.0,7.0,21.0
2014,5,119,CHI,Charlotte Bobcats,26.0,NBA,PG,61.0,9.0,1857.0,291.0,694.0,0.42,132.0,321.0,0.41,159.0,373.0,0.43,0.51,195.0,221.0,0.88,15.0,111.0,126.0,303.0,52.0,3.0,116.0,140.0,909.0
2015,31,119,TOT,Total After Trade,27.0,NBA,PG,82.0,14.0,1964.0,258.0,647.0,0.4,83.0,246.0,0.34,175.0,401.0,0.44,0.46,178.0,205.0,0.87,20.0,141.0,161.0,353.0,49.0,3.0,145.0,93.0,777.0
2015,9,119,DET,Detroit Pistons,27.0,NBA,PG,54.0,13.0,1287.0,189.0,461.0,0.41,49.0,150.0,0.33,140.0,311.0,0.45,0.46,147.0,169.0,0.87,13.0,87.0,100.0,265.0,33.0,2.0,110.0,61.0,574.0
2015,21,119,OKC,Oklahoma City Thunder,27.0,NBA,PG,28.0,1.0,677.0,69.0,186.0,0.37,34.0,96.0,0.35,35.0,90.0,0.39,0.46,31.0,36.0,0.86,7.0,54.0,61.0,88.0,16.0,1.0,35.0,32.0,203.0
2016,31,119,TOT,Total After Trade,28.0,NBA,PG,62.0,0.0,1178.0,148.0,350.0,0.42,68.0,168.0,0.4,80.0,182.0,0.44,0.52,103.0,128.0,0.8,8.0,87.0,95.0,198.0,38.0,4.0,84.0,85.0,467.0
2016,21,119,OKC,Oklahoma City Thunder,28.0,NBA,PG,34.0,0.0,519.0,46.0,121.0,0.38,24.0,61.0,0.39,22.0,60.0,0.37,0.48,26.0,34.0,0.76,5.0,38.0,43.0,66.0,13.0,2.0,30.0,41.0,142.0
2016,8,119,DEN,Denver Nuggets,28.0,NBA,PG,28.0,0.0,659.0,102.0,229.0,0.44,44.0,107.0,0.41,58.0,122.0,0.48,0.54,77.0,94.0,0.82,3.0,49.0,52.0,132.0,25.0,2.0,54.0,44.0,325.0
2017,22,119,ORL,Orlando Magic,29.0,NBA,PG,78.0,20.0,1538.0,195.0,517.0,0.38,95.0,274.0,0.35,100.0,243.0,0.41,0.47,131.0,161.0,0.81,15.0,102.0,117.0,209.0,31.0,1.0,90.0,101.0,616.0
2018,22,119,ORL,Orlando Magic,30.0,NBA,PG,75.0,36.0,1760.0,244.0,540.0,0.45,114.0,272.0,0.42,130.0,268.0,0.48,0.56,164.0,189.0,0.87,30.0,130.0,160.0,287.0,54.0,0.0,123.0,94.0,766.0
2019,22,119,ORL,Orlando Magic,31.0,NBA,PG,81.0,81.0,2269.0,318.0,677.0,0.47,131.0,311.0,0.42,187.0,366.0,0.51,0.57,181.0,209.0,0.87,41.0,162.0,203.0,426.0,52.0,4.0,128.0,115.0,948.0
2020,22,119,ORL,Orlando Magic,32.0,NBA,PG,57.0,13.0,1420.0,184.0,461.0,0.4,70.0,201.0,0.35,114.0,260.0,0.44,0.48,161.0,181.0,0.89,22.0,100.0,122.0,262.0,34.0,1.0,86.0,72.0,599.0
2021,17,119,MIL,Milwaukee Bucks,33.0,NBA,PG,15.0,0.0,274.0,27.0,78.0,0.35,18.0,47.0,0.38,9.0,31.0,0.29,0.46,16.0,16.0,1.0,7.0,12.0,19.0,40.0,7.0,0.0,14.0,6.0,88.0
