Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",24.0,NBA,PF,82.0,2204.0,13.8,0.52,0.0,0.28,11.6,19.2,15.4,5.0,1.2,3.6,13.9,16.7,1.2,3.5,4.7,0.1,-2.4,0.5,-2.0,0.0
2011,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",25.0,NBA,PF,80.0,1742.0,14.3,0.5,0.02,0.3,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,1.4,3.8,5.2,0.14,-2.2,1.4,-0.9,0.5
2012,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",26.0,NBA,PF,63.0,1284.0,16.9,0.52,0.0,0.33,12.0,16.8,14.4,5.9,1.1,4.5,11.5,18.6,1.8,2.6,4.5,0.17,-0.7,1.5,0.8,0.9
2013,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",27.0,NBA,PF,65.0,1459.0,14.4,0.52,0.01,0.3,9.7,17.5,13.6,7.1,1.0,4.7,13.2,18.1,1.0,2.3,3.3,0.11,-2.1,1.0,-1.1,0.3
2014,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",28.0,NBA,PF,82.0,2351.0,16.0,0.52,0.01,0.31,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,1.4,4.4,5.7,0.12,-1.3,0.4,-1.0,0.6
2015,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",29.0,NBA,PF,62.0,1692.0,16.1,0.55,0.0,0.36,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,2.7,2.1,4.8,0.14,-0.5,0.1,-0.4,0.7
2016,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",30.0,NBA,PF,73.0,1936.0,15.7,0.56,0.01,0.29,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,3.2,2.2,5.4,0.13,-0.4,0.4,0.0,1.0
2017,31,1029,TOT,Total After Trade,Taj Gibson,"June 24, 1985",31.0,NBA,PF,78.0,1989.0,15.0,0.54,0.02,0.22,8.6,17.9,13.2,5.9,1.0,2.6,11.9,19.3,1.6,2.5,4.0,0.1,-1.1,-0.4,-1.5,0.2
2017,5,1029,CHI,Chicago Bulls,Taj Gibson,"June 24, 1985",31.0,NBA,PF,55.0,1502.0,15.4,0.55,0.02,0.22,8.5,19.0,13.7,6.5,0.9,2.6,11.7,19.2,1.4,1.9,3.3,0.1,-1.0,-0.2,-1.2,0.3
2017,21,1029,OKC,Oklahoma City Thunder,Taj Gibson,"June 24, 1985",31.0,NBA,PF,23.0,487.0,13.8,0.53,0.01,0.22,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,0.2,0.6,0.8,0.08,-1.7,-0.9,-2.5,-0.1
2018,18,1029,MIN,Minnesota Timberwolves,Taj Gibson,"June 24, 1985",32.0,NBA,PF,82.0,2726.0,15.4,0.61,0.05,0.25,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.13,0.1,-0.7,-0.5,1.0
2019,18,1029,MIN,Minnesota Timberwolves,Taj Gibson,"June 24, 1985",33.0,NBA,PF,70.0,1686.0,17.8,0.61,0.06,0.33,10.8,18.3,14.5,7.3,1.5,2.0,10.6,17.2,3.7,1.4,5.1,0.14,0.3,-0.4,-0.1,0.8
2020,20,1029,NYK,New York Knicks,Taj Gibson,"June 24, 1985",34.0,NBA,C,62.0,1025.0,16.1,0.61,0.05,0.2,11.2,16.7,13.9,7.6,1.3,2.8,13.1,14.8,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2
2021,20,1029,NYK,New York Knicks,Taj Gibson,"June 24, 1985",35.0,NBA,PF,2.0,19.0,1.3,0.0,0.25,0.0,16.8,10.9,13.8,6.6,0.0,5.2,0.0,9.3,0.0,0.0,0.0,-0.08,-7.2,-3.5,-10.7,0.0
