Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,12,1550,IND,Indiana Pacers,James Jones,1980-10-04,23.0,NBA,SF,6.0,0.0,26.0,2.0,9.0,0.22,1.0,4.0,0.25,1.0,5.0,0.2,0.28,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0
2005,12,1550,IND,Indiana Pacers,James Jones,1980-10-04,24.0,NBA,SF,75.0,24.0,1330.0,126.0,318.0,0.4,66.0,166.0,0.4,60.0,152.0,0.4,0.5,53.0,62.0,0.86,39.0,135.0,174.0,57.0,31.0,28.0,43.0,123.0,371.0
2006,24,1550,PHO,Phoenix Suns,James Jones,1980-10-04,25.0,NBA,SF,75.0,24.0,1772.0,243.0,581.0,0.42,110.0,285.0,0.39,133.0,296.0,0.45,0.51,103.0,121.0,0.85,44.0,209.0,253.0,57.0,38.0,49.0,35.0,142.0,699.0
2007,24,1550,PHO,Phoenix Suns,James Jones,1980-10-04,26.0,NBA,SF,76.0,7.0,1376.0,162.0,440.0,0.37,90.0,238.0,0.38,72.0,202.0,0.36,0.47,71.0,81.0,0.88,33.0,143.0,176.0,45.0,28.0,42.0,28.0,115.0,485.0
2008,25,1550,POR,Portland Trail Blazers,James Jones,1980-10-04,27.0,NBA,SF,58.0,3.0,1276.0,143.0,327.0,0.44,91.0,205.0,0.44,52.0,122.0,0.43,0.58,86.0,98.0,0.88,43.0,118.0,161.0,34.0,24.0,15.0,28.0,96.0,463.0
2009,16,1550,MIA,Miami Heat,James Jones,1980-10-04,28.0,NBA,SF,40.0,1.0,630.0,55.0,149.0,0.37,33.0,96.0,0.34,22.0,53.0,0.42,0.48,26.0,31.0,0.84,12.0,50.0,62.0,20.0,12.0,14.0,12.0,58.0,169.0
2010,16,1550,MIA,Miami Heat,James Jones,1980-10-04,29.0,NBA,SF,36.0,6.0,503.0,43.0,119.0,0.36,37.0,90.0,0.41,6.0,29.0,0.21,0.52,23.0,28.0,0.82,4.0,41.0,45.0,17.0,11.0,4.0,11.0,45.0,146.0
2011,16,1550,MIA,Miami Heat,James Jones,1980-10-04,30.0,NBA,SF,81.0,8.0,1549.0,146.0,346.0,0.42,123.0,287.0,0.43,23.0,59.0,0.39,0.6,60.0,72.0,0.83,23.0,137.0,160.0,43.0,29.0,19.0,21.0,129.0,475.0
2012,16,1550,MIA,Miami Heat,James Jones,1980-10-04,31.0,NBA,SG,51.0,10.0,666.0,57.0,150.0,0.38,46.0,114.0,0.4,11.0,36.0,0.31,0.53,25.0,30.0,0.83,6.0,43.0,49.0,19.0,17.0,9.0,10.0,45.0,185.0
2013,16,1550,MIA,Miami Heat,James Jones,1980-10-04,32.0,NBA,SF,38.0,0.0,221.0,21.0,61.0,0.34,16.0,53.0,0.3,5.0,8.0,0.62,0.48,2.0,4.0,0.5,0.0,22.0,22.0,13.0,2.0,6.0,3.0,16.0,60.0
2014,16,1550,MIA,Miami Heat,James Jones,1980-10-04,33.0,NBA,SF,20.0,6.0,236.0,31.0,68.0,0.46,28.0,54.0,0.52,3.0,14.0,0.21,0.66,7.0,11.0,0.64,2.0,21.0,23.0,9.0,3.0,4.0,4.0,6.0,97.0
2015,6,1550,CLE,Cleveland Cavaliers,James Jones,1980-10-04,34.0,NBA,SF,57.0,2.0,669.0,74.0,201.0,0.37,63.0,175.0,0.36,11.0,26.0,0.42,0.52,39.0,46.0,0.85,9.0,53.0,62.0,24.0,13.0,8.0,13.0,67.0,250.0
2016,6,1550,CLE,Cleveland Cavaliers,James Jones,1980-10-04,35.0,NBA,SF,48.0,0.0,463.0,58.0,142.0,0.41,41.0,104.0,0.39,17.0,38.0,0.45,0.55,21.0,26.0,0.81,8.0,42.0,50.0,14.0,11.0,10.0,13.0,50.0,178.0
2017,6,1550,CLE,Cleveland Cavaliers,James Jones,1980-10-04,36.0,NBA,SF,48.0,2.0,381.0,44.0,92.0,0.48,31.0,66.0,0.47,13.0,26.0,0.5,0.65,13.0,20.0,0.65,3.0,34.0,37.0,14.0,6.0,10.0,10.0,37.0,132.0
