Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2013,6,2998,CLE,Cleveland Cavaliers,Dion Waiters,"December 10, 1991",21.0,NBA,SG,61.0,48.0,1756.0,10.0,24.1,0.41,1.9,6.0,0.31,8.1,18.1,0.45,4.7,6.3,0.75,0.7,3.8,4.4,5.4,1.7,0.5,3.6,3.3,26.5,99.0,111.0
2014,6,2998,CLE,Cleveland Cavaliers,Dion Waiters,"December 10, 1991",22.0,NBA,SG,70.0,24.0,2072.0,10.7,24.7,0.43,2.3,6.2,0.37,8.4,18.5,0.46,4.0,5.8,0.68,0.8,4.1,4.9,5.2,1.6,0.4,3.8,3.8,27.7,99.0,110.0
2015,31,2998,TOT,Total After Trade,Dion Waiters,"December 10, 1991",23.0,NBA,SG,80.0,23.0,2208.0,8.6,21.8,0.4,1.7,5.7,0.3,6.9,16.1,0.43,2.7,4.0,0.68,0.9,3.5,4.4,3.7,2.1,0.5,2.6,3.6,21.6,95.0,108.0
2015,6,2998,CLE,Cleveland Cavaliers,Dion Waiters,"December 10, 1991",23.0,NBA,SG,33.0,3.0,786.0,9.1,22.6,0.4,1.5,5.7,0.26,7.7,16.9,0.45,3.1,4.0,0.78,0.8,3.0,3.8,4.9,2.9,0.7,3.3,3.9,22.8,95.0,106.0
2015,21,2998,OKC,Oklahoma City Thunder,Dion Waiters,"December 10, 1991",23.0,NBA,SG,47.0,20.0,1422.0,8.4,21.3,0.39,1.8,5.6,0.32,6.6,15.7,0.42,2.5,3.9,0.62,1.0,3.7,4.8,3.1,1.6,0.4,2.2,3.4,21.0,95.0,108.0
2016,21,2998,OKC,Oklahoma City Thunder,Dion Waiters,"December 10, 1991",24.0,NBA,SG,78.0,15.0,2152.0,6.5,16.3,0.4,2.0,5.5,0.36,4.5,10.7,0.42,2.6,3.6,0.71,0.8,3.8,4.7,3.6,1.9,0.3,2.8,3.3,17.6,99.0,108.0
2017,16,2998,MIA,Miami Heat,Dion Waiters,"December 10, 1991",25.0,NBA,SG,46.0,43.0,1384.0,10.2,24.1,0.42,3.1,7.8,0.4,7.1,16.3,0.44,3.0,4.6,0.65,0.7,4.9,5.6,7.3,1.5,0.7,3.8,3.5,26.6,101.0,109.0
2018,16,2998,MIA,Miami Heat,Dion Waiters,"December 10, 1991",26.0,NBA,SG,30.0,30.0,918.0,8.9,22.4,0.4,2.8,9.3,0.31,6.1,13.1,0.46,2.8,3.8,0.74,0.4,3.8,4.2,6.2,1.3,0.5,3.8,3.3,23.5,94.0,110.0
2019,16,2998,MIA,Miami Heat,Dion Waiters,"December 10, 1991",27.0,NBA,SG,44.0,28.0,1138.0,8.5,20.5,0.41,4.7,12.4,0.38,3.8,8.1,0.47,0.9,1.9,0.5,0.3,4.7,5.0,5.2,1.2,0.4,2.7,3.1,22.6,102.0,111.0
2020,31,2998,TOT,Total After Trade,Dion Waiters,"December 10, 1991",28.0,NBA,SG,10.0,0.0,207.0,9.5,22.9,0.41,3.5,10.9,0.32,6.0,12.0,0.5,3.2,3.9,0.82,0.5,5.1,5.5,4.6,0.9,1.4,3.7,4.8,25.6,98.0,110.0
2020,16,2998,MIA,Miami Heat,Dion Waiters,"December 10, 1991",28.0,NBA,SG,3.0,0.0,42.0,11.6,30.2,0.38,9.3,19.8,0.47,2.3,10.5,0.22,0.0,1.2,0.0,0.0,12.8,12.8,3.5,0.0,2.3,3.5,5.8,32.5,93.0,108.0
2020,14,2998,LAL,Los Angeles Lakers,Dion Waiters,"December 10, 1991",28.0,NBA,SG,7.0,0.0,165.0,8.9,21.0,0.42,2.0,8.6,0.23,6.9,12.4,0.56,4.0,4.6,0.88,0.6,3.2,3.7,4.9,1.2,1.2,3.7,4.6,23.9,99.0,110.0
