PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Garnett,27.0,82,82.0,3231,804,1611,0.499,11,43,0.256,793,1568,0.506,0.502,368,465,0.7909999999999999,245,894,1139,409,120,178,212,202,1987
Latrell Sprewell,33.0,82,82.0,3100,518,1266,0.409,99,299,0.331,419,967,0.433,0.44799999999999995,240,295,0.8140000000000001,56,254,310,286,88,21,158,101,1375
Sam Cassell,34.0,81,81.0,2838,620,1270,0.488,74,186,0.39799999999999996,546,1084,0.504,0.517,289,331,0.873,44,227,271,592,102,18,220,247,1603
Trenton Hassell,24.0,81,74.0,2264,177,381,0.465,4,13,0.308,173,368,0.47,0.47,48,61,0.787,68,189,257,133,36,54,46,200,406
Fred Hoiberg,31.0,79,3.0,1804,178,383,0.465,76,172,0.442,102,211,0.483,0.564,98,116,0.845,21,247,268,109,66,10,44,136,530
Mark Madsen,28.0,72,12.0,1246,101,204,0.495,0,6,0.0,101,198,0.51,0.495,57,118,0.483,134,138,272,28,33,18,47,175,259
Gary Trent,29.0,68,2.0,1025,155,328,0.473,0,6,0.0,155,322,0.48100000000000004,0.473,69,91,0.758,83,133,216,49,12,17,54,129,379
Ervin Johnson,36.0,66,47.0,965,55,103,0.534,0,1,0.0,55,102,0.539,0.534,17,28,0.607,61,171,232,24,27,43,30,156,127
Michael Olowokandi,28.0,43,25.0,925,121,285,0.425,0,0,,121,285,0.425,0.425,36,61,0.59,78,167,245,24,16,68,54,137,278
Wally Szczerbiak,26.0,28,0.0,622,106,236,0.449,20,46,0.435,86,190,0.45299999999999996,0.49200000000000005,53,64,0.828,24,64,88,33,12,1,28,42,285
Oliver Miller,33.0,48,1.0,506,53,100,0.53,0,1,0.0,53,99,0.535,0.53,15,23,0.652,46,84,130,36,19,26,33,91,121
Troy Hudson,27.0,29,1.0,503,80,207,0.386,31,77,0.40299999999999997,49,130,0.377,0.461,27,33,0.818,4,31,35,70,7,0,34,32,218
Keith McLeod,24.0,33,0.0,391,27,82,0.32899999999999996,1,10,0.1,26,72,0.361,0.335,33,43,0.767,5,29,34,59,16,1,29,39,88
Darrick Martin,32.0,16,0.0,172,20,67,0.299,6,26,0.231,14,41,0.341,0.34299999999999997,9,9,1.0,2,5,7,23,2,1,7,23,55
Anthony Goldwire,32.0,5,0.0,66,5,14,0.35700000000000004,2,6,0.33299999999999996,3,8,0.375,0.429,1,1,1.0,1,5,6,10,3,0,2,5,13
Quincy Lewis,26.0,14,0.0,65,7,20,0.35,2,5,0.4,5,15,0.33299999999999996,0.4,0,0,,1,6,7,2,2,2,3,10,16
Ndudi Ebi,19.0,17,0.0,32,6,14,0.429,0,0,,6,14,0.429,0.429,1,4,0.25,2,1,3,3,0,4,3,6,13
Team Totals,,82,,19755,3033,6571,0.462,326,897,0.363,2707,5674,0.47700000000000004,0.486,1361,1743,0.7809999999999999,875,2645,3520,1890,561,462,1043,1731,7753
