Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
50,47.0,640.0,10.93,0.48,0.37,0.41,2.63,8.27,5.37,23.63,1.8,1.33,17.8,18.27,0.6,0.4,1.0,0.04,-2.7,0.1,-2.6,0.03
