SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1984,26,KCK,Eddie Johnson,24,82,82,35.6,9.2,18.9,0.48,0.2,0.8,0.31,8.9,18.1,0.49,0.49,3.3,4.0,0.81,2.0,3.5,5.5,3.6,0.9,0.3,2.6,3.2,21.9
1984,26,KCK,Larry Drew,25,73,73,32.4,6.5,14.1,0.46,0.0,0.1,0.3,6.5,13.9,0.46,0.46,3.3,4.3,0.78,0.5,1.5,2.0,7.6,1.7,0.1,2.7,2.3,16.4
1984,26,KCK,Reggie Theus,26,30,30,29.9,5.7,12.9,0.44,0.1,0.9,0.15,5.5,12.0,0.46,0.44,4.3,5.8,0.75,1.0,1.8,2.8,7.0,1.0,0.3,3.2,3.1,15.8
1984,26,KCK,Mark Olberding,27,81,81,26.7,3.1,6.2,0.49,0.0,0.0,0.0,3.1,6.2,0.5,0.49,3.2,3.9,0.82,1.5,4.0,5.5,2.4,0.6,0.3,2.0,3.6,9.4
1984,26,KCK,Mike Woodson,25,71,12,25.9,5.5,11.5,0.48,0.0,0.1,0.25,5.5,11.4,0.48,0.48,3.5,4.3,0.82,0.9,1.6,2.5,2.5,1.2,0.4,1.6,2.5,14.5
1984,26,KCK,Billy Knight,31,75,39,25.1,4.8,9.7,0.49,0.1,0.2,0.29,4.7,9.5,0.5,0.49,3.2,3.8,0.86,1.2,2.2,3.4,2.1,0.7,0.1,2.1,1.6,12.8
1984,26,KCK,LaSalle Thompson,22,80,38,23.9,4.2,8.0,0.52,0.0,0.0,,4.2,8.0,0.52,0.52,2.0,2.8,0.72,3.3,5.6,8.9,1.1,0.9,1.8,2.1,4.1,10.3
1984,26,KCK,Joe Meriweather,30,73,31,20.6,2.6,5.0,0.53,0.0,0.0,,2.6,5.0,0.53,0.53,1.3,1.7,0.76,1.5,3.3,4.8,0.7,0.5,0.8,1.1,3.4,6.6
1984,26,KCK,Dave Robisch,34,8,0,20.3,2.3,6.0,0.38,0.0,0.0,,2.3,6.0,0.38,0.38,1.4,1.6,0.85,1.5,2.1,3.6,0.8,0.4,0.1,0.0,1.9,5.9
1984,26,KCK,Steve Johnson,26,50,12,17.9,3.8,6.8,0.55,0.0,0.0,,3.8,6.8,0.55,0.55,2.0,3.5,0.57,1.9,3.2,5.0,1.3,0.4,1.0,2.1,3.8,9.6
1984,26,KCK,Don Buse,33,76,10,17.5,2.0,4.6,0.43,0.2,0.8,0.3,1.7,3.9,0.45,0.45,0.8,1.1,0.79,0.4,1.1,1.5,4.0,1.1,0.0,1.1,0.8,5.0
1984,26,KCK,Ed Nealy,23,71,1,13.5,0.9,1.8,0.5,0.0,0.0,,0.9,1.8,0.5,0.5,0.7,0.8,0.8,1.0,2.1,3.1,0.7,0.6,0.1,0.5,1.9,2.5
1984,26,KCK,Kevin Loder,24,10,0,13.3,1.9,4.3,0.44,0.1,0.3,0.33,1.8,4.0,0.45,0.45,0.9,1.3,0.69,0.7,1.1,1.8,1.4,0.3,0.5,1.1,1.5,4.8
1984,26,KCK,Dane Suttle,22,40,1,11.7,2.7,5.4,0.51,0.0,0.1,0.0,2.7,5.3,0.52,0.51,1.0,1.2,0.85,0.5,0.6,1.2,1.2,0.5,0.0,0.8,1.2,6.5
1984,26,KCK,Larry Micheaux,23,39,0,8.5,1.3,2.3,0.54,0.0,0.0,,1.3,2.3,0.54,0.54,0.5,1.0,0.54,1.0,1.9,2.9,0.5,0.5,0.3,0.5,1.2,3.1
