Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2008,30,WAS,Washington Wizards,Antawn Jamison,31,79,79,3061,10.8,24.8,0.44,2.1,6.2,0.34,8.7,18.6,0.47,5.8,7.7,0.76,3.8,10.4,14.1,2.1,1.9,0.6,2.0,3.4,29.6,,112,107
2008,30,WAS,Washington Wizards,DeShawn Stevenson,26,82,82,2564,6.3,16.3,0.39,3.3,8.6,0.38,3.0,7.7,0.39,3.3,4.1,0.8,0.8,4.1,4.9,5.3,1.4,0.3,2.1,2.3,19.2,,111,113
2008,30,WAS,Washington Wizards,Caron Butler,27,58,58,2314,10.2,21.9,0.47,1.5,4.3,0.36,8.6,17.6,0.49,5.5,6.1,0.9,2.2,6.8,9.0,6.6,3.0,0.5,3.5,3.7,27.4,,113,107
2008,30,WAS,Washington Wizards,Brendan Haywood,28,80,80,2228,7.6,14.4,0.53,0.0,0.0,,7.6,14.4,0.53,5.2,7.1,0.74,6.6,7.3,13.9,1.7,0.7,3.2,2.6,5.2,20.4,,119,109
2008,30,WAS,Washington Wizards,Antonio Daniels,32,71,63,2161,5.1,11.1,0.46,0.4,1.8,0.23,4.7,9.3,0.5,4.2,5.4,0.78,0.6,4.5,5.0,8.4,1.7,0.0,2.3,1.9,14.8,,117,112
2008,30,WAS,Washington Wizards,Roger Mason,27,80,9,1708,8.4,18.8,0.44,4.1,10.3,0.4,4.3,8.6,0.5,1.9,2.2,0.87,0.5,3.6,4.1,4.2,1.3,0.6,2.2,4.4,22.7,,114,113
2008,30,WAS,Washington Wizards,Andray Blatche,21,82,15,1675,8.1,17.2,0.47,0.1,0.4,0.23,8.0,16.8,0.48,3.4,4.9,0.7,5.3,8.4,13.6,2.9,1.7,3.7,3.6,8.3,19.8,,103,105
2008,30,WAS,Washington Wizards,Darius Songaila,29,80,13,1554,7.4,16.1,0.46,0.0,0.1,0.0,7.4,16.1,0.46,2.3,2.5,0.92,2.8,6.6,9.4,4.7,1.8,0.6,3.0,6.2,17.1,,102,110
2008,30,WAS,Washington Wizards,Nick Young,22,75,2,1158,9.7,22.1,0.44,1.9,4.6,0.4,7.9,17.5,0.45,4.7,5.7,0.82,1.1,4.3,5.3,2.9,1.6,0.3,4.4,6.0,26.0,,98,112
2008,30,WAS,Washington Wizards,Dominic McGuire,22,70,1,695,3.0,8.0,0.38,0.1,0.5,0.17,2.9,7.5,0.39,1.1,2.5,0.44,4.1,6.6,10.7,3.1,1.5,2.0,3.1,5.9,7.2,,86,109
2008,30,WAS,Washington Wizards,Gilbert Arenas,26,13,8,425,9.8,24.7,0.4,2.8,9.8,0.28,7.1,14.9,0.48,9.3,12.1,0.77,0.8,5.7,6.4,8.3,2.9,0.1,6.2,3.8,31.8,,102,109
2008,30,WAS,Washington Wizards,Oleksiy Pecherov,22,35,0,320,7.4,21.0,0.35,2.9,10.1,0.28,4.5,10.9,0.42,3.4,5.2,0.64,3.5,7.5,11.1,1.2,1.0,0.8,2.9,5.0,21.0,,94,111
2008,30,WAS,Washington Wizards,Mike Wilks,28,4,0,44,2.4,4.9,0.5,1.2,2.4,0.5,1.2,2.4,0.5,0.0,0.0,,1.2,6.1,7.3,3.7,3.7,0.0,1.2,2.4,6.1,,123,107
