SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2008,3,NJN,Richard Jefferson,27,82,82,3200,10.2,21.8,0.47,1.3,3.5,0.36,8.9,18.3,0.49,8.9,11.1,0.8,1.5,4.1,5.6,4.1,1.2,0.3,3.3,3.7,30.5,,112,112
2008,3,NJN,Vince Carter,31,76,72,2959,10.4,22.8,0.46,1.7,4.8,0.36,8.7,18.0,0.48,6.2,7.6,0.82,2.0,6.0,8.0,6.9,1.6,0.6,3.2,4.3,28.8,,111,110
2008,3,NJN,Jason Kidd,34,51,51,1895,5.6,15.2,0.37,2.3,6.5,0.36,3.2,8.7,0.37,2.5,3.1,0.82,1.6,9.8,11.4,14.7,2.0,0.4,5.1,2.5,16.0,,101,107
2008,3,NJN,Josh Boone,23,70,53,1773,7.0,12.8,0.55,0.0,0.0,,7.0,12.8,0.55,2.9,6.4,0.46,5.7,9.4,15.1,1.6,1.1,1.8,2.0,4.6,17.0,,110,108
2008,3,NJN,Bostjan Nachbar,27,75,1,1660,7.7,19.3,0.4,3.0,8.3,0.36,4.8,11.0,0.44,4.9,6.2,0.79,1.8,6.4,8.2,2.8,1.4,0.7,2.7,5.8,23.3,,104,110
2008,3,NJN,Sean Williams,21,73,29,1278,6.7,12.5,0.54,0.0,0.0,,6.7,12.5,0.54,3.3,5.5,0.61,4.7,8.5,13.2,1.1,1.1,4.4,2.9,7.9,16.8,,105,105
2008,3,NJN,Antoine Wright,23,41,10,1056,5.7,14.3,0.4,1.3,5.0,0.27,4.4,9.2,0.47,2.0,2.9,0.71,1.7,4.5,6.2,3.3,1.3,0.8,1.9,5.2,14.8,,98,111
2008,3,NJN,Marcus Williams,22,53,7,854,6.8,18.0,0.38,3.3,8.7,0.38,3.5,9.3,0.38,2.3,2.9,0.79,0.9,5.3,6.2,8.6,1.5,0.2,4.6,3.2,19.2,,96,111
2008,3,NJN,Devin Harris,24,25,22,838,8.4,19.2,0.44,1.9,6.1,0.32,6.4,13.1,0.49,5.4,6.6,0.83,0.7,4.4,5.1,10.2,2.1,0.5,4.3,3.9,24.2,,108,110
2008,3,NJN,Nenad Krstic,24,45,38,812,7.9,19.4,0.41,0.0,0.1,0.0,7.9,19.3,0.41,3.4,4.5,0.75,2.3,10.7,12.9,1.7,0.6,1.1,2.6,7.2,19.3,,90,108
2008,3,NJN,Malik Allen,29,48,12,763,8.5,17.9,0.48,0.1,0.1,0.5,8.5,17.8,0.48,0.8,0.9,0.92,2.9,5.9,8.8,2.0,1.0,1.4,2.2,6.1,17.9,,97,110
2008,3,NJN,Jason Collins,29,43,23,684,1.8,4.1,0.43,0.0,0.0,,1.8,4.1,0.43,1.1,2.8,0.39,2.7,4.1,6.8,1.5,0.8,0.6,1.8,8.4,4.6,,88,113
2008,3,NJN,Darrell Armstrong,39,50,2,549,3.8,10.5,0.36,2.2,6.6,0.33,1.6,3.9,0.42,1.9,2.9,0.67,1.6,4.8,6.4,7.0,2.7,0.2,3.9,5.1,11.8,,95,109
2008,3,NJN,DeSagana Diop,26,27,5,401,3.5,8.5,0.42,0.0,0.0,,3.5,8.5,0.42,1.8,3.9,0.47,6.4,9.6,16.0,1.8,0.8,3.3,2.1,6.0,8.9,,100,106
2008,3,NJN,Trenton Hassell,28,26,0,310,3.4,9.3,0.36,0.2,0.8,0.2,3.2,8.5,0.38,1.0,1.4,0.75,1.5,5.1,6.6,2.5,0.7,0.3,1.4,5.9,8.0,,89,113
2008,3,NJN,Stromile Swift,28,21,0,295,7.5,15.7,0.48,0.0,0.0,,7.5,15.7,0.48,3.7,5.0,0.75,3.2,9.2,12.5,0.7,0.9,3.2,2.1,6.9,18.7,,103,106
2008,3,NJN,Jamaal Magloire,29,24,2,259,3.0,9.9,0.31,0.0,0.0,,3.0,9.9,0.31,2.8,6.3,0.45,3.6,12.8,16.4,1.4,0.0,2.0,4.7,8.5,8.9,,67,107
2008,3,NJN,Eddie Gill,29,13,1,149,4.2,10.2,0.41,1.8,4.9,0.36,2.5,5.3,0.47,3.2,3.2,1.0,0.4,7.4,7.7,7.4,2.5,0.7,2.8,6.3,13.4,,111,107
2008,3,NJN,Maurice Ager,23,14,0,88,9.5,22.7,0.42,1.8,6.6,0.27,7.8,16.1,0.48,0.6,3.6,0.17,1.8,3.6,5.4,2.4,0.0,0.0,1.8,3.6,21.5,,89,116
2008,3,NJN,Billy Thomas,32,4,0,8,0.0,19.7,0.0,0.0,19.7,0.0,0.0,0.0,,13.1,13.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,13.1,,48,118
