Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,23.0,HOU,NBA,PG,6.0,0.0,50.0,5.8,18.0,0.32,0.0,7.2,0.0,5.8,10.8,0.533,6.5,7.9,0.818,0.0,4.3,4.3,2.2,0.0,0.0,2.2,7.9,18.0
2009,24.0,HOU,NBA,PG,13.0,13.0,444.0,6.2,13.8,0.453,2.2,5.2,0.422,4.1,8.6,0.472,3.0,3.7,0.804,0.3,2.4,2.8,3.6,0.4,0.2,2.4,2.4,17.7
2013,28.0,HOU,NBA,PG,6.0,0.0,67.0,7.0,18.3,0.382,0.5,4.8,0.111,6.4,13.4,0.48,1.6,2.7,0.6,1.6,3.2,4.8,5.9,0.5,0.5,3.2,1.6,16.1
2015,30.0,CHI,NBA,PG,12.0,0.0,132.0,5.7,16.6,0.344,2.2,7.1,0.308,3.5,9.5,0.371,1.1,1.9,0.571,0.8,4.1,4.9,3.0,0.8,0.3,2.5,4.4,14.7
2017,32.0,IND,NBA,PG,1.0,0.0,7.0,10.3,15.4,0.667,5.1,10.3,0.5,5.1,5.1,1.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,0.0,25.7
2018,33.0,MIN,NBA,PG,2.0,0.0,3.0,24.0,36.0,0.667,0.0,12.0,0.0,24.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
