PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Kiki Vandeweghe,28,79,79,38.3,10.2,19.6,0.523,0.5,1.0,0.48100000000000004,9.7,18.5,0.525,0.536,5.9,6.7,0.8859999999999999,1.1,2.1,3.2,2.8,0.7,0.2,1.8,1.7,26.9
Clyde Drexler,24,82,82,38.0,8.6,17.2,0.502,0.1,0.6,0.23399999999999999,8.5,16.6,0.511,0.506,4.4,5.7,0.76,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7
Terry Porter,23,80,80,33.9,4.7,9.6,0.488,0.2,0.8,0.217,4.5,8.9,0.511,0.49700000000000005,3.5,4.2,0.838,0.9,3.3,4.2,8.9,2.0,0.1,3.2,2.4,13.1
Sam Bowie,25,5,5,32.6,6.0,13.2,0.455,0.0,0.0,,6.0,13.2,0.455,0.455,4.0,6.0,0.667,2.8,3.8,6.6,1.8,0.2,2.0,3.0,3.8,16.0
Steve Johnson,29,79,74,29.7,6.3,11.3,0.556,0.0,0.0,,6.3,11.3,0.556,0.556,4.3,6.2,0.698,2.5,4.7,7.2,2.0,0.6,1.0,3.5,4.3,16.8
Kenny Carr,31,49,43,29.4,4.1,8.1,0.504,0.0,0.0,0.0,4.1,8.1,0.506,0.504,2.6,3.4,0.746,2.7,7.5,10.2,1.7,0.6,0.3,2.1,3.2,10.8
Jerome Kersey,24,82,8,25.5,4.5,8.9,0.509,0.0,0.3,0.043,4.5,8.7,0.524,0.51,3.2,4.4,0.72,2.5,3.6,6.0,2.4,1.5,0.9,1.8,4.0,12.3
Jim Paxson,29,72,1,25.0,4.7,10.2,0.46,0.4,1.4,0.265,4.3,8.8,0.49,0.47700000000000004,2.4,3.0,0.8059999999999999,0.6,1.4,1.9,3.3,1.1,0.2,1.5,1.9,12.1
Caldwell Jones,36,78,37,20.2,1.4,2.9,0.496,0.0,0.0,0.0,1.4,2.8,0.5,0.496,1.2,1.6,0.782,1.5,4.4,5.8,0.8,0.3,1.0,1.1,2.9,4.1
Kevin Duckworth,22,51,0,14.8,2.2,4.5,0.491,0.0,0.0,0.0,2.2,4.5,0.493,0.491,1.6,2.4,0.6920000000000001,1.2,2.5,3.8,0.5,0.3,0.4,1.5,3.2,6.0
Perry Young,23,4,0,13.0,1.0,4.3,0.235,0.0,0.0,,1.0,4.3,0.235,0.235,0.0,0.0,,0.8,1.0,1.8,1.8,1.0,0.3,0.8,2.8,2.0
Michael Holton,25,58,1,8.3,1.2,2.9,0.409,0.1,0.4,0.304,1.1,2.6,0.426,0.43,0.8,0.9,0.8,0.2,0.5,0.7,1.3,0.3,0.0,0.7,0.9,3.3
Fernando Martín,24,24,0,6.1,0.4,1.3,0.29,0.0,0.0,0.0,0.4,1.3,0.3,0.29,0.2,0.5,0.364,0.3,0.8,1.2,0.4,0.3,0.0,0.8,1.0,0.9
Joe Binion,25,11,0,4.6,0.4,0.9,0.4,0.0,0.0,,0.4,0.9,0.4,0.4,0.5,0.9,0.6,0.7,0.9,1.6,0.1,0.2,0.2,0.3,0.5,1.3
Walter Berry,22,7,0,2.7,0.9,1.1,0.75,0.0,0.0,,0.9,1.1,0.75,0.75,0.1,0.1,1.0,0.6,0.4,1.0,0.1,0.3,0.0,0.0,1.1,1.9
Chris Engler,27,7,0,2.4,0.6,1.1,0.5,0.0,0.0,,0.6,1.1,0.5,0.5,0.4,0.4,1.0,0.9,0.3,1.1,0.1,0.1,0.1,0.3,0.0,1.6
Ron Rowan,24,7,0,2.3,0.6,1.3,0.444,0.1,0.1,1.0,0.4,1.1,0.375,0.5,0.4,0.6,0.75,0.1,0.0,0.1,0.1,0.6,0.0,0.4,0.1,1.7
