PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Michael Cage,25,80,76,36.5,5.7,11.0,0.521,0.0,0.0,0.0,5.7,10.9,0.522,0.521,4.3,5.8,0.73,4.4,7.1,11.5,1.6,1.2,0.8,2.1,2.8,15.7
Cedric Maxwell,31,35,31,32.3,4.3,8.3,0.519,0.0,0.0,,4.3,8.3,0.519,0.519,5.1,6.5,0.7759999999999999,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6
Benoit Benjamin,22,72,61,31.0,4.4,9.9,0.449,0.0,0.0,0.0,4.4,9.9,0.45,0.449,2.6,3.7,0.715,1.9,6.3,8.1,1.9,0.8,2.6,2.6,3.5,11.5
Marques Johnson,30,10,10,30.2,6.8,15.5,0.439,0.0,0.6,0.0,6.8,14.9,0.456,0.439,3.0,4.2,0.7140000000000001,0.9,2.4,3.3,2.8,1.2,0.5,1.7,2.4,16.6
Mike Woodson,28,74,66,28.7,6.7,15.3,0.43700000000000006,0.5,1.7,0.276,6.2,13.6,0.457,0.452,3.2,3.9,0.828,0.9,1.3,2.2,2.6,1.4,0.2,2.3,2.7,17.1
Darnell Valentine,27,65,52,27.1,4.2,10.3,0.41,0.2,0.9,0.23199999999999998,4.0,9.5,0.426,0.42,2.5,3.1,0.815,0.6,1.7,2.3,6.9,1.8,0.2,2.6,2.3,11.2
Larry Drew,28,60,22,26.1,4.9,11.4,0.43200000000000005,0.2,1.2,0.16699999999999998,4.7,10.2,0.46299999999999997,0.441,2.3,2.8,0.8370000000000001,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4
Earl Cureton,29,35,11,24.8,3.3,6.7,0.48700000000000004,0.0,0.0,0.0,3.3,6.7,0.489,0.48700000000000004,1.2,2.3,0.544,2.8,3.6,6.4,1.5,0.5,0.9,1.0,2.5,7.7
Rory White,27,68,35,22.7,3.9,8.1,0.48,0.0,0.0,0.0,3.9,8.1,0.483,0.48,1.4,2.1,0.653,1.3,1.5,2.9,1.2,0.7,0.3,1.1,2.3,9.2
Geoff Huston,29,19,8,22.5,2.9,6.4,0.455,0.1,0.1,0.5,2.8,6.3,0.45399999999999996,0.45899999999999996,0.9,1.8,0.529,0.3,0.6,0.9,5.3,0.7,0.0,2.4,1.5,6.8
Kurt Nimphius,28,38,6,21.3,3.1,6.6,0.47200000000000003,0.0,0.1,0.0,3.1,6.6,0.478,0.47200000000000003,1.5,2.3,0.648,1.5,2.0,3.5,0.5,0.4,1.1,1.2,3.1,7.8
Kenny Fields,24,44,17,19.6,3.5,7.8,0.445,0.1,0.3,0.25,3.4,7.5,0.452,0.449,1.6,2.0,0.809,1.4,1.9,3.3,1.4,0.7,0.3,1.2,2.7,8.7
Quintin Dailey,26,49,5,18.9,4.1,10.0,0.40700000000000003,0.0,0.2,0.1,4.1,9.8,0.414,0.408,2.4,3.2,0.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6
Lancaster Gordon,24,70,4,16.1,3.2,7.8,0.406,0.2,0.7,0.292,3.0,7.1,0.41600000000000004,0.418,1.0,1.4,0.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,1.5,7.5
Tim Kempton,23,66,6,14.2,1.5,3.1,0.47100000000000003,0.0,0.0,0.0,1.5,3.1,0.473,0.47100000000000003,1.4,2.1,0.693,1.1,1.9,2.9,0.8,0.6,0.2,0.7,2.5,4.4
Steffond Johnson,24,29,0,8.1,0.9,2.2,0.42200000000000004,0.0,0.1,0.0,0.9,2.1,0.44299999999999995,0.42200000000000004,0.7,1.3,0.526,0.5,1.0,1.5,0.2,0.3,0.1,0.6,1.9,2.6
Dwayne Polee,23,1,0,6.0,1.0,4.0,0.25,0.0,3.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0
