PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Terry Cummings,25,82,77,33.8,8.9,17.4,0.511,0.0,0.0,0.0,8.9,17.4,0.512,0.511,3.0,4.6,0.662,2.6,5.9,8.5,2.8,1.6,1.0,2.1,3.6,20.8
Paul Pressey,28,61,60,33.7,4.8,10.1,0.47700000000000004,0.3,0.9,0.29100000000000004,4.6,9.2,0.496,0.49,4.0,5.4,0.738,1.6,3.2,4.9,7.2,1.8,0.8,3.0,3.5,13.9
Ricky Pierce,27,79,31,31.7,7.3,13.6,0.534,0.0,0.4,0.107,7.2,13.3,0.545,0.535,4.9,5.6,0.88,1.5,1.9,3.4,1.8,0.8,0.3,1.5,2.8,19.5
John Lucas,33,43,40,31.6,6.6,14.5,0.457,1.1,2.9,0.365,5.6,11.6,0.48,0.494,3.2,4.0,0.787,0.7,2.2,2.9,6.7,1.7,0.1,2.1,1.9,17.5
Jack Sikma,31,82,82,30.9,4.8,10.3,0.46299999999999997,0.0,0.0,0.0,4.8,10.2,0.46399999999999997,0.46299999999999997,3.2,3.8,0.847,2.5,7.5,10.0,2.5,1.1,1.1,2.0,4.0,12.7
Craig Hodges,26,78,43,27.5,4.0,8.7,0.462,1.1,2.9,0.373,2.9,5.8,0.507,0.524,1.7,1.9,0.8909999999999999,0.6,1.2,1.8,3.1,1.0,0.1,1.6,2.4,10.8
Sidney Moncrief,29,39,30,25.4,4.1,8.3,0.488,0.2,0.8,0.258,3.8,7.5,0.512,0.5,3.5,4.2,0.84,1.5,1.8,3.3,3.1,0.7,0.3,1.6,1.9,11.8
Randy Breuer,26,76,10,19.3,3.2,6.5,0.485,0.0,0.0,,3.2,6.5,0.485,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,3.0,7.9
Jerry Reynolds,24,58,24,16.6,2.4,6.1,0.39299999999999996,0.1,0.3,0.33299999999999996,2.3,5.8,0.396,0.402,2.0,3.2,0.6409999999999999,1.2,1.7,3.0,1.8,0.9,0.5,1.4,1.6,7.0
Scott Skiles,22,13,0,15.8,1.4,4.8,0.29,0.2,1.1,0.214,1.2,3.7,0.313,0.315,0.8,0.9,0.833,0.5,1.5,2.0,3.5,0.4,0.1,1.6,1.4,3.8
Dudley Bradley,29,68,2,13.2,1.1,3.1,0.35700000000000004,0.2,0.7,0.26,0.9,2.4,0.387,0.387,0.7,0.9,0.81,0.5,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.1
Junior Bridgeman,33,34,4,12.3,2.3,5.0,0.462,0.0,0.2,0.16699999999999998,2.3,4.9,0.473,0.465,0.5,0.6,0.8,0.4,1.1,1.5,1.0,0.3,0.1,0.4,1.5,5.1
Keith Smith,22,42,4,11.0,1.4,3.6,0.38,0.1,0.2,0.33299999999999996,1.3,3.4,0.38299999999999995,0.39,0.5,0.7,0.75,0.3,0.5,0.8,1.0,0.6,0.1,0.7,1.8,3.3
Paul Mokeski,30,62,3,10.1,0.8,2.1,0.40299999999999997,0.0,0.0,0.0,0.8,2.1,0.406,0.40299999999999997,0.7,1.0,0.7190000000000001,0.7,1.5,2.2,0.4,0.3,0.2,0.4,2.0,2.4
Hank McDowell,27,7,0,10.0,1.1,2.4,0.47100000000000003,0.0,0.0,,1.1,2.4,0.47100000000000003,0.47100000000000003,0.9,1.0,0.857,1.3,1.4,2.7,0.3,0.3,0.0,0.4,2.0,3.1
Chris Engler,27,5,0,9.6,0.6,2.4,0.25,0.0,0.0,,0.6,2.4,0.25,0.25,0.2,0.2,1.0,0.6,2.6,3.2,0.6,0.2,0.2,0.0,2.0,1.4
Don Collins,28,6,0,9.5,1.7,4.7,0.35700000000000004,0.0,0.0,,1.7,4.7,0.35700000000000004,0.35700000000000004,0.8,1.2,0.7140000000000001,1.8,0.7,2.5,0.3,0.3,0.2,0.8,1.8,4.2
Mike Glenn,31,4,0,8.5,1.3,3.3,0.385,0.0,0.0,,1.3,3.3,0.385,0.385,1.3,1.8,0.7140000000000001,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.8,3.8
Marvin Webster,34,15,0,6.8,0.7,1.3,0.526,0.1,0.1,1.0,0.6,1.2,0.5,0.5529999999999999,0.4,0.5,0.75,0.8,0.9,1.7,0.2,0.2,0.5,0.5,1.1,1.8
Jerome Henderson,27,6,0,6.0,0.7,2.2,0.308,0.0,0.0,,0.7,2.2,0.308,0.308,0.7,0.7,1.0,0.3,0.8,1.2,0.0,0.2,0.2,1.0,2.0,2.0
Kenny Fields,24,4,0,5.5,1.5,2.0,0.75,0.0,0.0,,1.5,2.0,0.75,0.75,0.3,1.3,0.2,0.0,0.5,0.5,0.3,0.3,0.0,0.3,0.8,3.3
Cedric Henderson,21,2,0,3.0,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,1.0,1.0,1.0,0.5,2.0,2.5,0.0,0.0,0.0,1.5,0.5,3.0
