PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Magic Johnson,27,80,80,36.3,8.5,16.4,0.522,0.1,0.5,0.205,8.4,15.9,0.532,0.525,6.7,7.9,0.848,1.5,4.8,6.3,12.2,1.7,0.5,3.8,2.1,23.9
James Worthy,25,82,82,34.4,7.9,14.7,0.539,0.0,0.2,0.0,7.9,14.6,0.545,0.539,3.6,4.7,0.7509999999999999,1.9,3.8,5.7,2.8,1.3,1.0,2.0,2.5,19.4
Byron Scott,25,82,82,33.3,6.8,13.8,0.489,0.8,1.8,0.436,6.0,12.0,0.496,0.517,2.7,3.1,0.892,0.8,2.7,3.5,3.4,1.5,0.2,1.8,2.0,17.0
Kareem Abdul-Jabbar,39,78,78,31.3,7.2,12.7,0.564,0.0,0.0,0.33299999999999996,7.2,12.7,0.565,0.564,3.1,4.4,0.7140000000000001,1.9,4.8,6.7,2.6,0.6,1.2,2.4,3.1,17.5
A.C. Green,23,79,72,28.4,4.0,7.4,0.5379999999999999,0.0,0.1,0.0,4.0,7.4,0.5429999999999999,0.5379999999999999,2.8,3.6,0.78,2.7,5.1,7.8,1.1,0.9,1.0,1.3,2.2,10.8
Michael Cooper,30,82,2,27.5,3.9,9.0,0.43799999999999994,1.1,2.8,0.385,2.8,6.2,0.461,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5
Mychal Thompson,32,33,1,20.6,3.9,8.2,0.48,0.0,0.0,0.0,3.9,8.1,0.48100000000000004,0.48,2.3,3.1,0.743,1.4,2.7,4.1,0.8,0.4,0.9,1.7,2.6,10.1
Kurt Rambis,28,78,10,19.4,2.1,4.0,0.521,0.0,0.0,,2.1,4.0,0.521,0.521,1.5,2.0,0.764,2.0,3.8,5.8,0.8,0.9,0.5,1.3,2.6,5.7
Billy Thompson,23,59,0,12.9,2.4,4.4,0.544,0.0,0.0,0.0,2.4,4.4,0.546,0.544,0.8,1.3,0.649,1.2,1.7,2.9,1.0,0.3,0.5,1.0,2.5,5.6
Frank Brickowski,27,37,0,10.9,1.4,2.5,0.564,0.0,0.0,,1.4,2.5,0.564,0.564,1.1,1.6,0.6779999999999999,1.1,1.5,2.6,0.3,0.4,0.1,0.7,2.8,3.9
Wes Matthews,27,50,0,10.6,1.8,3.7,0.47600000000000003,0.0,0.1,0.33299999999999996,1.8,3.7,0.478,0.479,0.6,0.7,0.8059999999999999,0.3,0.7,0.9,2.0,0.5,0.1,1.0,1.1,4.2
Adrian Branch,23,32,0,6.8,1.5,3.0,0.5,0.0,0.1,0.0,1.5,2.9,0.511,0.5,1.3,1.7,0.778,0.7,0.9,1.7,0.5,0.5,0.1,0.8,1.2,4.3
Mike Smrek,24,35,3,6.7,0.9,1.7,0.5,0.0,0.0,,0.9,1.7,0.5,0.5,0.5,0.7,0.64,0.4,0.7,1.1,0.1,0.1,0.4,0.5,2.0,2.2
