Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,25,646,POR,Portland Trail Blazers,Dante Cunningham,1987-04-22,22.0,NBA,PF,63.0,2.0,707.0,106.0,214.0,0.5,0.0,2.0,0.0,106.0,212.0,0.5,0.5,31.0,48.0,0.65,54.0,106.0,160.0,14.0,24.0,22.0,15.0,97.0,243.0
2011,31,646,TOT,Total After Trade,Dante Cunningham,1987-04-22,23.0,NBA,PF,78.0,18.0,1637.0,218.0,472.0,0.46,1.0,13.0,0.08,217.0,459.0,0.47,0.46,45.0,62.0,0.73,96.0,181.0,277.0,43.0,54.0,43.0,51.0,177.0,482.0
2011,25,646,POR,Portland Trail Blazers,Dante Cunningham,1987-04-22,23.0,NBA,PF,56.0,9.0,1108.0,126.0,291.0,0.43,0.0,4.0,0.0,126.0,287.0,0.44,0.43,32.0,45.0,0.71,73.0,116.0,189.0,30.0,39.0,32.0,33.0,139.0,284.0
2011,4,646,CHA,Charlotte Bobcats,Dante Cunningham,1987-04-22,23.0,NBA,PF,22.0,9.0,529.0,92.0,181.0,0.51,1.0,9.0,0.11,91.0,172.0,0.53,0.51,13.0,17.0,0.76,23.0,65.0,88.0,13.0,15.0,11.0,18.0,38.0,198.0
2012,15,646,MEM,Memphis Grizzlies,Dante Cunningham,1987-04-22,24.0,NBA,PF,64.0,5.0,1124.0,144.0,279.0,0.52,0.0,2.0,0.0,144.0,277.0,0.52,0.52,45.0,69.0,0.65,91.0,155.0,246.0,37.0,42.0,34.0,29.0,98.0,333.0
2013,18,646,MIN,Minnesota Timberwolves,Dante Cunningham,1987-04-22,25.0,NBA,PF,80.0,9.0,2010.0,314.0,671.0,0.47,0.0,6.0,0.0,314.0,665.0,0.47,0.47,67.0,103.0,0.65,142.0,266.0,408.0,67.0,84.0,38.0,56.0,153.0,695.0
2014,18,646,MIN,Minnesota Timberwolves,Dante Cunningham,1987-04-22,26.0,NBA,PF,81.0,7.0,1635.0,236.0,509.0,0.46,0.0,5.0,0.0,236.0,504.0,0.47,0.46,38.0,67.0,0.57,112.0,218.0,330.0,83.0,62.0,58.0,42.0,146.0,510.0
2015,19,646,NOP,New Orleans Pelicans,Dante Cunningham,1987-04-22,27.0,NBA,PF,66.0,27.0,1652.0,155.0,339.0,0.46,1.0,10.0,0.1,154.0,329.0,0.47,0.46,29.0,47.0,0.62,70.0,186.0,256.0,50.0,46.0,37.0,35.0,101.0,340.0
2016,19,646,NOP,New Orleans Pelicans,Dante Cunningham,1987-04-22,28.0,NBA,SF,80.0,46.0,1971.0,186.0,412.0,0.45,55.0,174.0,0.32,131.0,238.0,0.55,0.52,57.0,82.0,0.7,57.0,179.0,236.0,77.0,42.0,33.0,41.0,173.0,484.0
2017,19,646,NOP,New Orleans Pelicans,Dante Cunningham,1987-04-22,29.0,NBA,PF,66.0,35.0,1649.0,174.0,359.0,0.48,71.0,181.0,0.39,103.0,178.0,0.58,0.58,16.0,27.0,0.59,56.0,221.0,277.0,37.0,39.0,28.0,28.0,100.0,435.0
2018,31,646,TOT,Total After Trade,Dante Cunningham,1987-04-22,30.0,NBA,SF,73.0,25.0,1562.0,164.0,364.0,0.45,58.0,168.0,0.34,106.0,196.0,0.54,0.53,31.0,52.0,0.6,78.0,220.0,298.0,48.0,39.0,30.0,33.0,111.0,417.0
2018,19,646,NOP,New Orleans Pelicans,Dante Cunningham,1987-04-22,30.0,NBA,SF,51.0,24.0,1115.0,99.0,225.0,0.44,35.0,108.0,0.32,64.0,117.0,0.55,0.52,20.0,36.0,0.56,50.0,143.0,193.0,26.0,27.0,16.0,16.0,75.0,253.0
2018,3,646,BRK,Brooklyn Nets,Dante Cunningham,1987-04-22,30.0,NBA,SF,22.0,1.0,447.0,65.0,139.0,0.47,23.0,60.0,0.38,42.0,79.0,0.53,0.55,11.0,16.0,0.69,28.0,77.0,105.0,22.0,12.0,14.0,17.0,36.0,164.0
2019,27,646,SAS,San Antonio Spurs,Dante Cunningham,1987-04-22,31.0,NBA,PF,64.0,21.0,928.0,75.0,158.0,0.48,30.0,65.0,0.46,45.0,93.0,0.48,0.57,14.0,18.0,0.78,48.0,140.0,188.0,50.0,27.0,13.0,22.0,71.0,194.0
