Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,28,325,TOR,Toronto Raptors,22.0,NBA,PF,26.0,0.0,118.0,6.0,11.5,0.52,0.0,0.9,0.0,6.0,10.5,0.56,1.8,3.7,0.5,3.2,7.8,11.0,1.4,0.0,2.7,2.7,4.6,13.7,,97.0,105.0
2003,28,325,TOR,Toronto Raptors,23.0,NBA,PF,67.0,11.0,1314.0,6.1,12.8,0.48,0.0,0.2,0.17,6.1,12.5,0.49,1.4,2.7,0.52,6.6,10.0,16.6,2.7,0.7,1.3,3.1,5.1,13.7,,100.0,107.0
2004,31,325,TOT,Total After Trade,24.0,NBA,"C,PF",16.0,1.0,98.0,3.8,8.2,0.47,0.0,0.0,,3.8,8.2,0.47,0.5,1.1,0.5,3.3,9.3,12.6,0.5,1.6,0.0,3.8,7.7,8.2,,76.0,103.0
2004,28,325,TOR,Toronto Raptors,24.0,NBA,PF,5.0,0.0,38.0,1.5,4.4,0.33,0.0,0.0,,1.5,4.4,0.33,1.5,2.9,0.5,1.5,14.6,16.0,1.5,1.5,0.0,4.4,8.7,4.4,,56.0,96.0
2004,1,325,ATL,Atlanta Hawks,24.0,NBA,C,11.0,1.0,60.0,5.3,10.6,0.5,0.0,0.0,,5.3,10.6,0.5,0.0,0.0,,4.4,6.2,10.6,0.0,1.8,0.0,3.5,7.0,10.6,,85.0,107.0
2005,31,325,TOT,Total After Trade,25.0,NBA,PF,18.0,0.0,119.0,6.4,10.3,0.62,0.0,0.4,0.0,6.4,9.9,0.65,1.3,3.4,0.38,3.4,8.6,12.0,2.1,0.4,0.9,2.1,5.1,14.1,,111.0,109.0
2005,22,325,ORL,Orlando Magic,25.0,NBA,PF,8.0,0.0,55.0,2.8,6.4,0.43,0.0,0.0,,2.8,6.4,0.43,0.0,0.0,,2.8,10.1,12.9,1.8,0.9,1.8,0.9,3.7,5.5,,102.0,106.0
2005,26,325,SAC,Sacramento Kings,25.0,NBA,PF,8.0,0.0,48.0,8.6,12.9,0.67,0.0,0.0,,8.6,12.9,0.67,2.1,6.4,0.33,5.4,6.4,11.8,2.1,0.0,0.0,3.2,8.6,19.3,,110.0,112.0
2005,23,325,PHI,Philadelphia 76Ers,25.0,NBA,PF,2.0,0.0,16.0,12.6,15.8,0.8,0.0,3.2,0.0,12.6,12.6,1.0,3.2,6.3,0.5,0.0,9.5,9.5,3.2,0.0,0.0,3.2,0.0,28.4,,125.0,108.0
2006,23,325,PHI,Philadelphia 76Ers,26.0,NBA,PF,46.0,1.0,367.0,4.5,11.1,0.4,0.1,0.7,0.2,4.4,10.4,0.42,0.3,0.4,0.67,5.6,9.5,15.1,2.4,0.7,1.0,2.7,5.5,9.5,,93.0,108.0
