SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,11,HOU,Tracy McGrady,25,7,7,301,78,171,0.46,17,46,0.37,61,125,0.49,0.51,42,51,0.82,12,40,52,47,11,10,26,20,215
2005,11,HOU,David Wesley,34,7,7,280,19,54,0.35,10,21,0.48,9,33,0.27,0.44,9,13,0.69,4,17,21,23,9,1,9,20,57
2005,11,HOU,Yao Ming,24,7,7,220,55,84,0.66,0,0,,55,84,0.66,0.66,40,55,0.73,23,31,54,5,2,19,19,31,150
2005,11,HOU,Jon Barry,35,7,0,183,21,48,0.44,11,23,0.48,10,25,0.4,0.55,7,8,0.88,1,28,29,9,5,0,6,13,60
2005,11,HOU,Bob Sura,31,7,7,182,20,46,0.44,7,13,0.54,13,33,0.39,0.51,8,12,0.67,6,21,27,14,7,0,11,15,55
2005,11,HOU,Mike James,29,7,0,171,29,62,0.47,0,9,0.0,29,53,0.55,0.47,23,24,0.96,2,11,13,16,6,2,10,17,81
2005,11,HOU,Ryan Bowen,29,7,3,125,8,25,0.32,0,0,,8,25,0.32,0.32,2,3,0.67,7,7,14,6,6,0,6,23,18
2005,11,HOU,Scott Padgett,28,7,4,109,9,24,0.38,5,12,0.42,4,12,0.33,0.48,2,2,1.0,9,10,19,4,3,2,3,18,25
2005,11,HOU,Dikembe Mutombo,38,7,0,101,6,11,0.55,0,0,,6,11,0.55,0.55,10,13,0.77,11,24,35,2,2,7,7,15,22
2005,11,HOU,Moochie Norris,31,2,0,7,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
2005,11,HOU,Clarence Weatherspoon,34,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
