Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2009,29,UTA,Utah Jazz,Deron Williams,24,68,68,36.8,6.8,14.5,0.47,1.0,3.3,0.31,5.8,11.1,0.52,0.51,4.8,5.6,0.85,0.4,2.5,2.9,10.7,1.1,0.3,3.4,2.0,19.4
2009,29,UTA,Utah Jazz,Mehmet Okur,29,72,72,33.5,6.0,12.3,0.48,1.3,2.8,0.45,4.7,9.5,0.5,0.54,3.8,4.6,0.82,1.7,6.0,7.7,1.7,0.8,0.7,1.8,3.0,17.0
2009,29,UTA,Utah Jazz,Carlos Boozer,27,37,37,32.4,6.8,13.8,0.49,0.0,0.0,,6.8,13.8,0.49,0.49,2.6,3.8,0.7,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2
2009,29,UTA,Utah Jazz,Ronnie Brewer,23,81,80,32.2,5.2,10.2,0.51,0.3,1.0,0.26,4.9,9.2,0.54,0.52,3.0,4.3,0.7,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7
2009,29,UTA,Utah Jazz,Paul Millsap,23,76,38,30.1,5.3,9.9,0.53,0.0,0.1,0.0,5.3,9.8,0.54,0.53,3.0,4.3,0.7,3.3,5.3,8.6,1.8,1.0,1.0,1.7,3.8,13.5
2009,29,UTA,Utah Jazz,Andrei Kirilenko,27,67,10,27.3,3.8,8.5,0.45,0.3,1.1,0.27,3.5,7.4,0.48,0.47,3.6,4.6,0.78,1.3,3.5,4.8,2.6,1.2,1.1,1.8,1.9,11.6
2009,29,UTA,Utah Jazz,Kyle Korver,27,78,2,24.0,3.1,7.2,0.44,1.3,3.4,0.39,1.8,3.8,0.48,0.53,1.4,1.6,0.88,0.4,2.9,3.3,1.8,0.6,0.4,1.2,2.2,9.0
2009,29,UTA,Utah Jazz,C.J. Miles,21,72,72,22.5,3.6,7.8,0.46,0.9,2.5,0.35,2.7,5.3,0.51,0.52,1.1,1.2,0.88,0.6,1.7,2.3,1.5,0.6,0.2,0.9,2.6,9.1
2009,29,UTA,Utah Jazz,Ronnie Price,25,52,17,14.2,1.5,3.9,0.38,0.4,1.2,0.31,1.1,2.7,0.41,0.43,0.7,0.9,0.76,0.2,1.1,1.3,2.1,0.8,0.1,1.2,1.4,4.0
2009,29,UTA,Utah Jazz,Brevin Knight,33,74,0,12.7,0.9,2.6,0.35,0.0,0.1,0.0,0.9,2.5,0.36,0.35,0.6,0.9,0.75,0.2,1.0,1.2,2.6,0.9,0.1,0.9,1.3,2.4
2009,29,UTA,Utah Jazz,Kosta Koufos,19,48,7,11.8,2.0,3.9,0.51,0.0,0.0,,2.0,3.9,0.51,0.51,0.8,1.1,0.71,1.0,1.8,2.9,0.4,0.3,0.6,0.5,1.5,4.7
2009,29,UTA,Utah Jazz,Matt Harpring,32,63,2,11.0,1.8,3.8,0.46,0.0,0.0,0.0,1.8,3.8,0.46,0.46,0.9,1.1,0.76,0.7,1.2,2.0,0.4,0.5,0.1,0.5,1.6,4.4
2009,29,UTA,Utah Jazz,Morris Almond,23,25,1,10.2,1.3,3.2,0.41,0.2,0.7,0.29,1.1,2.6,0.44,0.44,0.8,1.0,0.81,0.4,1.1,1.4,0.3,0.2,0.2,0.6,1.2,3.7
2009,29,UTA,Utah Jazz,Jarron Collins,30,26,3,7.7,0.6,1.3,0.46,0.0,0.0,,0.6,1.3,0.46,0.46,0.3,0.4,0.73,0.8,0.7,1.4,0.3,0.1,0.0,0.3,1.3,1.5
2009,29,UTA,Utah Jazz,Kyrylo Fesenko,22,21,1,7.4,1.0,1.7,0.58,0.0,0.0,,1.0,1.7,0.58,0.58,0.3,1.0,0.33,0.7,1.1,1.8,0.2,0.3,0.7,0.4,1.7,2.3
